"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.713047805709715,0.00298073801733478,0.138140428114628,0.0245170636922503,0.0183384791501972,0.000592199606093003,0.00393812738051847,0.0115676323056833,0.0364696257418941,0.046467929091431,0.00126335915966507,2.8907127579318e-07,1.77659881827901e-06,0.000348312068317035,8.45850068297688e-06,1.23428165012835e-06,2.35638532740041e-07,6.2970558114556e-05,4.8793863965813e-05,2.978292609127e-06,0.000198979067647249,1.66955745587477e-05,2.96099803046502e-06,4.1483233734098e-06,2.23707169928256e-06,5.59268373420216e-07,0.000942535669215514,2.22074852284876e-05,4.70369583763204e-06,1.12966088635289e-06,4.41814219502567e-06,8.09482500316113e-07,7.63693479334459e-08,3.48410768251383e-05,0.000119571956399547,3.30652418769712e-07,2.98409590799539e-06,1.56932895614646e-05,2.54921446044006e-05,4.54019698004636e-06,2.76359816176735e-05,6.82370693340263e-06,0.000277149415651525,5.56626825613839e-05,2.74805620701532e-07,5.42849638918586e-06,5.27153659678221e-06,1.12373763515321e-05,0.000112814024960717,2.45241502150386e-06,7.51023922560991e-07,1.98386868041156e-05,1.61064626455367e-06,3.35513192222287e-07,6.21809586397653e-06,1.21400919249066e-05,7.86832574508319e-07,2.75372816833246e-05,2.1836950659596e-06,5.21135653361843e-05,0.000168382087999111,9.72696256873462e-10
0.714728737042593,0.00277295339298775,0.138548635599638,0.0232730016911472,0.0183384791501972,0.000594204298497375,0.00415943008948163,0.0114879497709493,0.0365435643575886,0.0462489012330457,0.00128744264674431,2.8907127579318e-07,2.97102149248688e-06,0.000284227722781245,8.45850068297688e-06,9.90340497495626e-07,2.35638532740041e-07,4.753634387979e-05,2.27778314423994e-05,2.978292609127e-06,0.000154493117609318,1.28744264674431e-05,6.93238348246938e-06,4.1483233734098e-06,2.23707169928256e-06,5.59268373420216e-07,0.00045951799083797,2.17874909449038e-05,4.70369583763204e-06,9.90340497495626e-07,3.9613619899825e-06,8.09482500316113e-07,7.63693479334459e-08,2.07971504474081e-05,0.000119571956399547,3.30652418769712e-07,2.97102149248688e-06,1.48551074624344e-05,2.07971504474081e-05,3.9613619899825e-06,2.67391934323819e-05,6.82370693340263e-06,0.000267391934323819,3.9613619899825e-05,1.98068099499125e-06,1.98068099499125e-06,7.92272397996501e-06,1.38647669649388e-05,0.000107947114227023,9.90340497495626e-07,7.51023922560991e-07,1.88164694524169e-05,9.90340497495626e-07,3.35513192222287e-07,2.97102149248688e-06,1.08937454724519e-05,7.86832574508319e-07,2.27778314423994e-05,9.90340497495626e-07,4.95170248747813e-05,0.000159444820096796,4.63305145516069e-05
0.71254281341942,0.00296111433752356,0.138777558618604,0.0242811375676932,0.0183384791501972,0.000602093248629791,0.00384944863878063,0.011943161161345,0.0358294834840351,0.0468843103441231,0.001381853357511,2.8907127579318e-07,1.96420584389063e-06,0.000328683691465115,8.32073128844121e-06,1.15483459163419e-06,2.27018765876806e-07,6.36639582567566e-05,4.8793863965813e-05,2.40837299451916e-06,0.000195433546276555,1.6088721233878e-05,6.61315535380262e-06,4.2343935026587e-06,2.28005803989314e-06,5.80378410154618e-07,0.000942535669215514,2.13200232301697e-05,4.55024569866121e-06,1.54964983663733e-06,4.37257883840979e-06,7.99500871131362e-07,7.63693479334459e-08,2.92163281302325e-05,0.000119571956399547,3.56320758615335e-07,3.25722577127592e-06,1.31276068963545e-05,2.62552137927089e-05,6.31704392005027e-06,2.46759528126964e-05,7.27447088918289e-06,0.000260578061702073,5.56626825613839e-05,1.97407622501571e-07,4.35942775285811e-06,5.54715419229414e-06,1.30289030851037e-05,0.000102651963700817,2.63539176039597e-06,7.34356355705844e-07,1.92472431939032e-05,1.61064626455367e-06,3.42502225040225e-07,5.09311666054053e-06,1.18444573500943e-05,6.21834010879948e-07,2.41824337564424e-05,2.39850261339409e-06,5.48793190554367e-05,0.000156939059888749,5.0711101984291e-11
0.711625697831327,0.00295894261052527,0.138379882752232,0.0241646979859563,0.0210084925347294,0.000591788522105053,0.00394525681403369,0.0115398761810485,0.0358032055873557,0.0460608733038433,0.00128220846456095,2.8907127579318e-07,2.57981613619241e-06,0.000326470001361288,8.45850068297688e-06,1.23428165012835e-06,2.35638532740041e-07,5.9943989597646e-05,4.8793863965813e-05,1.97262840701684e-06,0.00020613966853326,1.66955745587477e-05,5.91788522105053e-06,4.1483233734098e-06,2.23707169928256e-06,5.59268373420216e-07,0.000942535669215514,2.16989124771853e-05,4.70369583763204e-06,1.12966088635289e-06,5.91788522105053e-06,8.09482500316113e-07,7.63693479334459e-08,2.86203583305435e-05,0.000119571956399547,3.30652418769712e-07,2.98409590799539e-06,1.57810272561348e-05,2.54921446044006e-05,6.90419942455895e-06,2.5644169291219e-05,6.82370693340263e-06,0.000266304834947274,5.56626825613839e-05,2.74805620701532e-07,5.91788522105053e-06,5.27153659678221e-06,1.12373763515321e-05,0.00010652193397891,2.45241502150386e-06,7.51023922560991e-07,2.16989124771853e-05,1.61064626455367e-06,3.35513192222287e-07,5.91788522105053e-06,1.67673414596432e-05,7.86832574508319e-07,2.46578550877106e-05,2.1836950659596e-06,5.22746527859464e-05,0.000163728157782398,2.18567293153171e-08
0.712482117349181,0.00296579207998827,0.139293368023449,0.0250115132079011,0.0173004537999316,0.000593158415997653,0.00355895049598592,0.0115665891119542,0.0361826633758569,0.0468595148638146,0.00133460643599472,2.8907127579318e-07,2.57981613619241e-06,0.000349963465438616,8.45850068297688e-06,1.23428165012835e-06,2.35638532740041e-07,6.72246204797341e-05,4.8793863965813e-05,2.978292609127e-06,0.000193765082559233,2.1749141919914e-05,7.16722898625125e-06,4.1483233734098e-06,2.23707169928256e-06,5.59268373420216e-07,0.0010874570959957,2.57035313598983e-05,4.70369583763204e-06,1.12966088635289e-06,4.41814219502567e-06,8.09482500316113e-07,7.63693479334459e-08,3.55895049598592e-05,0.000119571956399547,3.30652418769712e-07,7.90877887996871e-06,1.38403630399452e-05,2.54921446044006e-05,9.88597359996089e-06,2.66921287198944e-05,6.82370693340263e-06,0.000279773052878893,5.56626825613839e-05,2.74805620701532e-07,4.35942775285811e-06,5.27153659678221e-06,1.12373763515321e-05,0.00010874570959957,2.45241502150386e-06,7.51023922560991e-07,1.87833498399257e-05,1.61064626455367e-06,3.35513192222287e-07,5.2043704642299e-06,1.68061551199335e-05,7.86832574508319e-07,2.37263366399061e-05,2.1836950659596e-06,5.5361452159781e-05,0.000175970330079304,1.59272877553462e-07
0.675,0.00289,0.1538,0.0232,0.0183384791501972,0.000492,0.00370114221472176,0.0125,0.0356251760306741,0.049,0.00121563104340213,2.8907127579318e-07,2.57981613619241e-06,0.000385,8.45850068297688e-06,1.23428165012835e-06,2.35638532740041e-07,7.1e-05,4.8793863965813e-05,2.978292609127e-06,0.000287,1.6e-05,5.1e-05,4.1483233734098e-06,2.23707169928256e-06,5.59268373420216e-07,0.000942535669215514,2.6e-05,4.70369583763204e-06,1.12966088635289e-06,4.41814219502567e-06,8.09482500316113e-07,7.63693479334459e-08,2.7e-05,0.000119571956399547,3.30652418769712e-07,9e-07,1.17e-05,2.7e-05,5.37591393033343e-06,3.5e-05,6e-06,0.000261,5.56626825613839e-05,2.74805620701532e-07,4.35942775285811e-06,5.27153659678221e-06,1.12373763515321e-05,0.000107,2.45241502150386e-06,7.51023922560991e-07,1.8e-05,1.61064626455367e-06,3.35513192222287e-07,5.2043704642299e-06,1.37323741729442e-05,7.86832574508319e-07,2.3e-05,2.1836950659596e-06,6.2e-05,0.000141,0.0214276431904127
0.716396944752319,0.00287507255444663,0.139110039747796,0.0240083378257914,0.0183384791501972,0.000592798464834356,0.00375439027728425,0.0115002902177865,0.0347775099369489,0.0446673643252687,0.00132391657146339,2.8907127579318e-07,2.57981613619241e-06,0.000358643071224785,8.45850068297688e-06,3.95198976556237e-06,2.35638532740041e-07,7.21238132215133e-05,4.8793863965813e-05,2.978292609127e-06,0.000197599488278119,1.38319641794683e-05,7.16722898625125e-06,4.1483233734098e-06,2.23707169928256e-06,5.59268373420216e-07,0.000942535669215514,2.27239411519836e-05,4.70369583763204e-06,1.12966088635289e-06,4.41814219502567e-06,8.09482500316113e-07,7.63693479334459e-08,2.56879334761554e-05,0.000119571956399547,3.30652418769712e-07,2.98409590799539e-06,1.38319641794683e-05,3.1615918124499e-05,5.37591393033343e-06,2.17359437105931e-05,6.82370693340263e-06,0.000251939347554601,5.56626825613839e-05,2.74805620701532e-07,4.93998720695297e-06,5.27153659678221e-06,1.08679718552965e-05,0.000106703723670184,2.45241502150386e-06,7.51023922560991e-07,1.87719513864213e-05,1.61064626455367e-06,3.35513192222287e-07,5.2043704642299e-06,1.18559692966871e-05,7.86832574508319e-07,2.46999360347648e-05,2.1836950659596e-06,5.23638643937014e-05,0.000167959565036401,2.25998564518104e-06
0.710916381769854,0.00302857639325246,0.13811097558806,0.0234492706409156,0.0204206942476631,0.00055244390235224,0.0043209005219693,0.0111179335348388,0.0379805182867165,0.0461192007767272,0.00130218919840171,2.8907127579318e-07,2.57981613619241e-06,0.000357421339752214,8.45850068297688e-06,1.23428165012835e-06,2.35638532740041e-07,6.3925651557902e-05,4.8793863965813e-05,2.52151181145058e-06,0.000196620703888973,1.73526575756712e-05,6.18539869240811e-06,4.60896055676726e-06,2.42286111460197e-06,5.48497874478295e-07,0.000942535669215514,2.13874710767796e-05,5.88944660186227e-06,1.12966088635289e-06,4.54483760381566e-06,9.19424494629085e-07,7.63693479334459e-08,3.02660337931548e-05,0.000119571956399547,3.70926620150789e-07,2.98409590799539e-06,1.61787142831727e-05,2.80661232534307e-05,5.21171631451229e-06,2.4060904961377e-05,7.92165095694372e-06,0.000276813855357212,5.56626825613839e-05,2.74805620701532e-07,3.53465446808585e-06,5.88648708095681e-06,1.12373763515321e-05,0.000111485152508619,2.55998558322154e-06,8.77004694984181e-07,1.92862112339041e-05,1.61064626455367e-06,3.85724224678082e-07,5.72272692418811e-06,1.24625425328854e-05,7.86832574508319e-07,2.67895832362097e-05,2.44357776094017e-06,4.47874163692709e-05,0.000173980368962216,1.37481542816786e-08
0.707760540307078,0.00315436452504547,0.142932142541123,0.0256292117659945,0.0183384791501972,0.000690017239853697,0.00433725122193753,0.0115331452946975,0.0345008619926849,0.0483012067897588,0.000118288669689205,2.8907127579318e-07,2.16862561096876e-05,0.000382466698661764,8.45850068297688e-06,1.23428165012835e-06,2.35638532740041e-07,4.4358251133452e-05,4.8793863965813e-05,5.91443348446026e-06,0.000205033694127956,1.66955745587477e-05,7.16722898625125e-06,3.26279580559391e-06,1.80390221276038e-06,5.32299013601424e-07,0.000942535669215514,2.2482148427317e-05,4.08095910427758e-06,1.12966088635289e-06,4.41814219502567e-06,6.70302461572163e-07,7.63693479334459e-08,3.15436452504547e-05,0.000119571956399547,1.87290393674575e-07,2.85864285082246e-06,1.50669585325512e-05,2.10849553721008e-05,5.37591393033343e-06,2.50159417517696e-05,6.13129604555714e-06,0.000263913106896425,4.73154678756821e-05,2.74805620701532e-07,3.35151230786082e-06,3.57823225809846e-06,1.12373763515321e-05,0.000128146058829972,2.45241502150386e-06,6.30872905009095e-07,1.85336665420926e-05,1.61064626455367e-06,2.16862561096876e-07,5.2043704642299e-06,1.67575615393041e-05,7.86832574508319e-07,2.26719950237643e-05,1.38989186884816e-06,5.91443348446026e-05,0.000167102787417753,4.03941602389324e-09
0.714610874519046,0.00295497260311115,0.138588215085913,0.0237973793637218,0.0183384791501972,0.000590994520622229,0.00423546073112598,0.0119479392252461,0.0349573258948049,0.0459498239783783,0.00125093840198372,2.8907127579318e-07,2.57981613619241e-06,0.000423546073112598,5.47654922443266e-06,1.23428165012835e-06,2.35638532740041e-07,6.14634301447118e-05,4.8793863965813e-05,3.68682081781501e-06,0.000167448447509632,1.81238319657484e-05,5.92669005097326e-06,4.28471027451116e-06,2.32457844778077e-06,5.84099584548303e-07,0.000942535669215514,2.4132276258741e-05,5.00375360793488e-06,1.7237340184815e-06,4.66885671291561e-06,8.17542420194084e-07,1.21153876727557e-07,2.84662360766374e-05,0.000119571956399547,3.447468036963e-07,2.46247716925929e-06,1.93353707330239e-05,2.53142652999855e-05,4.58020753482228e-06,2.78752415560151e-05,7.06238452143564e-06,0.000289587315104892,5.56626825613839e-05,2.74805620701532e-07,4.35942775285811e-06,5.4075998636934e-06,1.23123858462964e-05,0.000120168885859853,1.8025332878978e-06,7.38743150777787e-07,2.18667972630225e-05,1.61064626455367e-06,3.57551684976449e-07,8.71421420657477e-06,1.55628557097187e-05,5.90994520622229e-07,2.62697064416581e-05,2.33442835645781e-06,5.39479498241325e-05,0.000196013182673039,4.49587034268006e-11
