"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Br","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.7863,8e-04,0.1223,0.0076,0.0064279519385626,0.001,0.00117,0.0032,0.0411,0.0136,0.00016,3.03488818809674e-07,3.34719272157981e-06,2.2265363143588e-05,7.62e-06,3.927e-05,2.62214702394604e-07,4.35353945281796e-06,4.1e-07,6.807e-06,0.000104479941935231,6.98e-07,1.53e-05,0.00039367,2.76501955547065e-06,1.71e-06,2.93e-07,6.1e-08,0.00292659248186714,5.873e-05,5.057e-06,3.67889462802254e-06,1.033e-06,4.63e-07,1.94e-06,0.0006723,4.1e-08,5.67731785136691e-07,0.00010467,6.053e-06,3.083e-06,6.323e-06,1.2449745727868e-06,0.0024333,0,7.99e-06,2.56e-06,1e-07,3.75e-06,0.000118233584282184,3.38e-05,0.000151,5.38e-07,5.12e-06,1.56e-05,3.93613214925185e-08,4.66e-06,8.67e-07,6.36e-06,1.767e-05,3.76e-07,2.333e-05,7.67e-06,0.00911369127265071
0.791012779649523,0.000559019632261147,0.127176966339411,0.00718739527192903,0.0064279519385626,0.00103817931705642,0.00112802175795553,0.00326427535266777,0.0412276978792596,0.0138756658721963,0.000239579842397634,3.03488818809674e-07,3.34719272157981e-06,9.48336876157303e-05,9.98249343323477e-06,4.24928736355678e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,1.29772414632052e-05,0.000104479941935231,4.99124671661739e-07,9.98249343323477e-06,0.000414290508497919,8.98424408991129e-06,1.41314251506938e-06,2.76088536958689e-07,4.68277149757811e-08,0.00289492309563808,4.59194697928799e-05,2.28704573189878e-06,3.67889462802254e-06,1.99649868664695e-06,0,1.99649868664695e-06,0.000693783293609817,3.40100542403055e-08,2.99474802997043e-06,2.99474802997043e-05,6.98774540326434e-06,4.99124671661739e-07,1.49737401498522e-05,1.2449745727868e-06,0.00182321493684885,0.000237583343710988,7.96651495040559e-06,2.99566769163688e-06,2.66940126777349e-07,2.79137229414484e-06,0.000118233584282184,3.59369763596452e-05,0.000112309761462153,4.05056860605762e-07,4.98105782930765e-06,1.24023623917097e-05,3.93613214925185e-08,3.85455373300392e-06,9.98249343323477e-07,5.54615535651699e-06,1.19789921198817e-05,0,2.69527322697339e-05,5.98949605994086e-06,3.80027452073772e-05
0.80088770728814,0.000699026174074011,0.123295451675063,0.00840656071975185,0.0064279519385626,0.00110696946026199,0.00142737385061407,0.00286250574059254,0.0341672934274652,0.013378440599692,0.000232058377745848,3.03488818809674e-07,7.1623782655841e-06,2.2265363143588e-05,1.39268466275246e-05,4.24928736355678e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,0,0.000104479941935231,1.59163961457425e-06,1.69111709048514e-05,0.000394925579366235,2.76501955547065e-06,1.41314251506938e-06,2.76088536958689e-07,4.68277149757811e-08,0.00292659248186714,5.67021612692075e-05,2.28704573189878e-06,3.67889462802254e-06,5.67021612692075e-06,0,0,0.000566629178072598,3.40100542403055e-08,5.67731785136691e-07,0.000131310268202375,5.06259071479244e-06,9.94774759108903e-06,5.86917107874253e-06,1.2449745727868e-06,0.00245609888023988,0,7.96651495040559e-06,2.99566769163688e-06,1.19372971093068e-06,2.79137229414484e-06,0.000118233584282184,3.28275670505938e-05,8.65454040424746e-05,4.05056860605762e-07,4.98105782930765e-06,1.59163961457425e-05,3.93613214925185e-08,5.67021612692075e-06,2.56253369175205e-06,3.87962156052472e-06,1.04977069831441e-05,0,2.48693689777226e-05,2.18850447003959e-06,5.39565059298752e-11
0.785096122578437,5e-04,0.1127,0.0068,0.0064279519385626,0.001,8e-04,0.0029,0.0423,0.0134,2e-04,3.03488818809674e-07,3.34719272157981e-06,2.2265363143588e-05,5.73e-06,4.24928736355678e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,5e-06,0.000104479941935231,2.5e-07,1.225e-05,0.0003547,7.5e-07,1.1e-06,2e-07,2e-08,0.00292659248186714,5.8e-05,1.8e-06,3.67889462802254e-06,1.21112116452587e-06,1e-07,1.2e-06,0.000626,2e-08,5.67731785136691e-07,0.000140376827611297,3.3e-06,1.06e-06,2.7e-06,8e-07,0.002223,0,7.96651495040559e-06,2.57e-06,2.66940126777349e-07,2.2e-06,0.000118233584282184,3.158e-05,0.000112309761462153,3e-07,2.2e-06,1.24023623917097e-05,3e-08,2.2e-06,1.44e-06,5.54615535651699e-06,5.6e-06,2e-07,3.277e-05,5.78e-06,0.020984192929598
0.7711,7e-04,0.1191,0.007,0.0093,0.0011,0,0.0026,0.0423,0.0145,2e-04,3.03488818809674e-07,9e-06,2.2265363143588e-05,6e-06,4.24928736355678e-05,8e-06,4.35353945281796e-06,1.8e-05,0,5.7e-05,6e-06,2.1e-05,0.000452,3e-06,2e-06,2e-06,1e-06,0.002829,6.6e-05,1e-06,3.67889462802254e-06,2e-06,0,0,0.000566629178072598,3.40100542403055e-08,6e-06,0.000167,7e-06,9e-06,2.1e-05,2e-06,0.00288,0,3.5e-05,3e-06,2.66940126777349e-07,1e-06,1.7e-05,4.1e-05,0.000121,1e-06,1.5e-05,1.24023623917097e-05,3.93613214925185e-08,3e-06,5e-06,2e-06,0.000126,0,3.4e-05,2.6e-05,0.0244425339883544
0.7951,0.00058,0.1241,0.0073,0.0064279519385626,0.00108,0.00075,0.0029,0.0397,0.0136,0.00031,3.03488818809674e-07,3.34719272157981e-06,2.2265363143588e-05,1.6e-05,4.24928736355678e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,1.7e-05,0.00011,5.92790169578643e-07,1.5e-05,0.00024,2.76501955547065e-06,1.41314251506938e-06,2.76088536958689e-07,4.68277149757811e-08,0.0032,5.9e-05,2.28704573189878e-06,3.67889462802254e-06,2.7e-06,0,2.9e-05,0.000566629178072598,3.40100542403055e-08,4e-06,0.000137,1.4e-06,0,2.1e-05,3e-06,0.002512,0,7.96651495040559e-06,1.1e-05,2.66940126777349e-07,1.5e-06,0.00013,3.7e-05,0.000135,4.05056860605762e-07,6e-06,1.24023623917097e-05,3.93613214925185e-08,3e-06,2e-06,2e-05,1.5e-05,0,3.1e-05,4e-06,0.000717394592966492
0.788,5e-04,0.123,0.0076,0.0064279519385626,0.0011,0,0.003,0.04,0.013,0.000296264808957179,3.03488818809674e-07,3.34719272157981e-06,1.5e-05,1e-05,6.9e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,7.8e-06,0.000104479941935231,4e-07,1.7e-05,0.000414290508497919,2.76501955547065e-06,1.6e-06,3e-07,1e-07,0.00292659248186714,4.3e-05,2.1e-06,4.1e-06,1.1e-06,2e-07,2e-06,0.000713,3.40100542403055e-08,2e-07,0.000203,4.9e-06,1.4e-05,5.3e-06,1.2e-06,0.0026,0,8.7e-06,2.99566769163688e-06,2.66940126777349e-07,3.1e-06,0.000154,3.8e-05,0.000118,5e-07,4.4e-06,1.4e-05,3.93613214925185e-08,4.6e-06,2.56253369175205e-06,5.54615535651699e-06,6.4e-06,0,3.3e-05,5.5639582284034e-06,0.00950215467509175
0.776806087983761,0.000586416271754223,0.141521793583353,0.00801435571397438,0.00537548249108038,0.000957813243865231,0.00127056858880082,0.00293208135877112,0.0407559308869185,0.0135853102956395,0.000390944181169482,3.03488818809674e-07,3.34719272157981e-06,2.2265363143588e-05,0.000371396972111008,4.24928736355678e-05,4.88680226461853e-06,4.35353945281796e-06,1.14839853218535e-06,0,0.000104479941935231,2.83434531347875e-05,2.54113717760163e-05,0.000459359412874142,2.76501955547065e-06,1.41314251506938e-06,2.76088536958689e-07,4.68277149757811e-08,0.00292659248186714,7.13473130634305e-05,2.28704573189878e-06,3.67889462802254e-06,1.21112116452587e-06,0,3.12755344935586e-05,0.000566629178072598,3.40100542403055e-08,5.67731785136691e-07,0.000155400312014869,5.06259071479244e-06,1.95472090584741e-06,6.84152317046594e-07,1.2449745727868e-06,0.00246685778317943,0,7.96651495040559e-06,2.99566769163688e-06,2.66940126777349e-07,2.79137229414484e-06,0.00021110985783152,3.3230255399406e-05,0.000128034219333005,4.05056860605762e-07,4.98105782930765e-06,1.27056858880082e-05,3.93613214925185e-08,1.36830463409319e-05,2.93208135877112e-05,4.88680226461853e-06,8.79624407631335e-06,0,2.93208135877112e-05,5.5639582284034e-06,1.25455201782643e-14
0.795783397963313,0.000588361158895181,0.122458898834455,0.00718000058312764,0.0064279519385626,0.00103711119534066,0.00109694453353339,0.00299166690963652,0.0410855588923415,0.013761667784328,0.000319111137027895,3.03488818809674e-07,3.34719272157981e-06,2.2265363143588e-05,7.97777842569738e-06,4.24928736355678e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,7.41933393589856e-06,0.000104479941935231,5.08583374638208e-07,1.50281401094074e-05,0.000412850033529839,3.09138913995773e-06,2.1141112828098e-06,3.78944475220625e-07,4.48750036445477e-08,0.00292659248186714,5.74200602189568e-05,3.16119470118258e-06,3.67889462802254e-06,1.09694453353339e-06,1.89472237610313e-07,4.38777813413356e-06,0.000566629178072598,3.98888921284869e-08,5.67731785136691e-07,0.000145793900729619,5.20550042276754e-06,3.09138913995773e-06,7.42930615893068e-06,1.26647232507946e-06,0.0025399252062814,0,7.96651495040559e-06,2.02635572012713e-05,2.66940126777349e-07,3.63986140672443e-06,0.000118233584282184,9.15450074348774e-06,0.000135522511006534,5.88361158895181e-07,5.15563930760693e-06,1.24023623917097e-05,5.48472266766694e-08,4.42766702626204e-06,1.34625010933643e-06,5.54615535651699e-06,8.9550562828453e-06,3.98888921284869e-07,2.56286131925528e-05,5.0060559621251e-06,1.1152935604275e-05
0.793067835370534,0.000494647187282813,0.12414655106424,0.00721195599058341,0.00642795193856021,0.00108822381202219,0.00112779558700481,0.00289863251747728,0.0420252250315478,0.0137709776939535,0.000257216537387063,3.03488818809561e-07,1.78072987421813e-06,2.22653631435797e-05,8.25961873324841e-06,5.8022115068274e-05,9.48733305208435e-08,4.35353945281634e-06,6.92506062195938e-07,6.39084165969395e-06,0.000104479941935192,2.17150115217155e-07,8.50793162126438e-06,0.000399674927324513,2.3743064989575e-06,1.5165882762091e-06,2.37133861583381e-07,2.94809723620557e-08,0.00292659248186606,5.79726503495457e-05,2.44157851642797e-06,5.24326018519782e-06,9.34289607339777e-07,1.5165882762091e-07,1.73423303861354e-06,0.000682613118450282,4.90690009784551e-08,5.6773178513648e-07,0.00015195561593328,4.54382906237992e-06,6.72720174704626e-06,5.24820665707065e-06,1.00512308455868e-06,0.00260006347523338,0,8.16167859016641e-06,2.47323593641407e-06,2.6694012677725e-07,2.92336487684143e-06,0.000184701259731402,3.62081741091019e-05,0.000110899899388807,4.48842857740425e-07,4.38949913994768e-06,1.37808706376992e-05,4.87722126660854e-08,4.31728065060439e-06,2.07751818658781e-06,6.08514969795317e-06,5.75373608247368e-06,3.64554977027433e-07,2.90852546122294e-05,3.95717749826251e-06,0
0.7863,6e-04,0.123,0.0066,0.0064279519385626,0.001,0.0017,0.0029,0.0423,0.0137,0.00035,3.03488818809674e-07,3.34719272157981e-06,2.2265363143588e-05,7.82e-06,4.24928736355678e-05,2.62214702394604e-07,4.35353945281796e-06,4e-08,7.83e-06,0.000104479941935231,5.2e-07,7.02e-06,0.000419,2e-06,1.43e-06,2.4e-07,4.4e-08,0.00292659248186714,4.2e-05,2.51e-06,3.67889462802254e-06,9e-07,1.26e-07,1.84e-06,0.000209,3.2e-08,3.4e-07,0.000142,5.31e-06,1.03e-06,5.06e-06,1.3e-06,0.0022,0,7.1e-06,1.46e-06,2.66940126777349e-07,2.79137229414484e-06,3.47e-06,7.52e-06,4.33e-05,4.08e-07,5.05e-06,1.36e-05,3.8e-08,4.15e-06,1.72e-06,5.2e-06,4.85e-06,2.74e-07,1.85e-05,3.36e-06,0.00883382175811132
0.791404851894109,0.000598793078356198,0.123750569526948,0.00748491347945248,0.0064279519385626,0.0011975861567124,0.0012973850031051,0.00289416654538829,0.0441110901055733,0.0138720396485853,0.000299396539178099,3.03488818809674e-07,3.34719272157981e-06,2.2265363143588e-05,6.68652270831088e-06,2.69456885260289e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,6.98591924748898e-06,0.000104479941935231,3.19356308456639e-06,1.41187706825317e-05,0.000414290508497919,3.69255731652989e-06,8.98189617534298e-07,2.76088536958689e-07,4.68277149757811e-08,0.00292659248186714,5.25686001089234e-05,1.6965803886759e-06,3.67889462802254e-06,1.21112116452587e-06,0,1.2973850031051e-06,0.000618752847634738,3.40100542403055e-08,6.98591924748898e-07,0.000140376827611297,5.06259071479244e-06,1.995976927854e-06,5.28933885881309e-06,1.2449745727868e-06,0.00182321493684885,0,6.58672386191818e-06,2.99566769163688e-06,2.66940126777349e-07,2.99396539178099e-06,0.000209577577424669,2.59477000621019e-05,0.000112309761462153,2.99396539178099e-07,3.99195385570799e-06,1.3971838494978e-05,3.93613214925185e-08,3.99195385570799e-06,2.56253369175205e-06,5.54615535651699e-06,7.78431001863058e-06,1.99597692785399e-07,2.69456885260289e-05,5.5639582284034e-06,3.35939020453813e-05
0.7805318,0.0005486,0.1212396,0.0073584863,0.0064279519385626,0.0010895,0.0009832,0.0028238,0.0411701,0.0135227,0.0003134,3.03488818809674e-07,3.34719272157981e-06,2.2265363143588e-05,9.27203919110941e-06,4.24928736355678e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,7.68189108241813e-06,0.000104479941935231,5.92790169578643e-07,1.55e-05,0.0004058,6e-07,2.04160335577013e-06,3.32105460742471e-07,5.18805809417827e-08,0.00292659248186714,3.85365857142857e-05,3.06830258488859e-06,3.67889462802254e-06,1.08262471928972e-06,1.86951047161839e-07,2.0511802471033e-06,0.000566629178072598,3.8743215358099e-08,5.67731785136691e-07,0.000174139305448039,5.26714978726643e-06,0,6.88882120324772e-06,1.2809781197218e-06,0.00255165588158431,0,7.96651495040559e-06,2.8965078178848e-06,2.66940126777349e-07,3.67638577334891e-06,0.000118233584282184,9.71580258005475e-06,0.000140434862983174,5.52715439954418e-07,5.32416398355158e-06,1.40075124755568e-05,5.45389932415435e-08,4.38183864892966e-06,1.9e-06,5.54615535651699e-06,8.16302465608842e-06,3.3845019423081e-07,2.8e-05,5.71257505521783e-06,0.0167324228904798
0.795163730182811,0.000495120629005487,0.122096747112753,0.00722876118348011,0.00642795193856052,0.00108926538381207,0.00128731363541427,0.00277267552243073,0.041689156962262,0.0137643534863525,0.000297072377403292,4.95120629005487e-07,3.46584440303841e-06,0.000362428300432016,7.32778530928121e-06,4.2492873635554e-05,5.94144754806584e-08,4.35353945281655e-06,2.25563366295595e-07,6.63461642867352e-06,0.000104479941935197,3.96096503204389e-07,1.18828950961317e-05,0.00041689156962262,5.94144754806584e-06,1.41314251506892e-06,2.760885369586e-07,4.6827714975766e-08,0.0029265924818662,5.73349688388354e-05,1.78243426441975e-06,4.75315803845267e-06,9.80338845430864e-07,0,0,0.000693168880607681,3.40100542402945e-08,5.67731785136508e-07,0.000184184873990041,5.06259071479081e-06,2.97072377403292e-06,8.41705069309328e-06,1.2449745727864e-06,0.00247065193873738,0,6.79305502995528e-06,2.99566769163591e-06,2.66940126777263e-07,2.79137229414394e-06,0.000118233584282145,8.25861209181152e-06,0.000135663052347503,4.05056860605632e-07,4.98105782930605e-06,1.24023623917057e-05,3.93613214925058e-08,3.8619409062428e-06,2.56253369175123e-06,6.38705611417078e-06,1.04977069831407e-05,0,3.36682027723731e-05,1.14867985929273e-05,0
0.8357,0.00049,0.111,0.00656,0.0064279519385626,0.00051,0.00038,0.00168,0.0173,0.0116,0.00033,2e-08,2.4e-06,2e-06,2e-06,8e-08,1e-08,2e-06,2e-08,3e-08,0.000304,1.6e-07,7e-06,0.000386,5e-06,1.5e-07,2e-08,2e-09,0.00292659248186714,3e-05,1.2e-06,1.6e-07,1.8e-07,1e-08,2e-07,0.00033,2e-08,1.9e-07,0.000139,2.6e-06,9e-07,3e-06,3e-08,0.00251,1e-05,2.7e-06,1.6e-07,3e-07,8e-07,0.00017,4e-06,0.00015,3e-08,9e-07,1.6e-06,1e-08,2.6e-06,1e-07,4e-07,2.4e-06,2e-08,7e-06,9e-07,0.00101198771367028
0.785096122578437,0.000471203836063119,0.119173150462534,0.00716972461447414,0.0064279519385626,0.00107902642372614,0.00109230728845231,0.00305958091929072,0.0420475536147963,0.0137516291646981,0.000296264808957179,3.03488818809674e-07,3.34719272157981e-06,2.2265363143588e-05,3.5625e-06,7.2945e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,6.34375e-06,0.000104479941935231,2.70833333333333e-07,1.165e-05,0.0004335,2.76501955547065e-06,1.41314251506938e-06,2.76088536958689e-07,4.68277149757811e-08,0.00292659248186714,5.25686001089234e-05,2.28704573189878e-06,3.67889462802254e-06,1.21112116452587e-06,0,2.21041666666667e-06,0.000701159375,3.40100542403055e-08,8e-07,0.000140376827611297,5.06259071479244e-06,0,6.54375e-06,1.2449745727868e-06,0.00252685208333333,0,8.26875e-06,2.32291666666667e-06,2.66940126777349e-07,2.79137229414484e-06,0.000117791666666667,3.74166666666667e-05,0.000112309761462153,4.05056860605762e-07,5.04166666666667e-06,1.53395833333333e-05,3.93613214925185e-08,4.72291666666667e-06,2.56253369175205e-06,5.54615535651699e-06,6.565625e-06,0,2.726875e-05,5.5639582284034e-06,0.0129426280317494
0.792665687535161,0.000595610716208408,0.126062735777757,0.00729784275319293,0.0064279519385626,0.00102261810011606,0,0.0028991430115424,0.0426873815837449,0.0131960992249516,0.000299911346021627,3.03488818809674e-07,3.79887704960728e-06,2.2265363143588e-05,7.69772454788843e-06,6.60804665734319e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,7.49778365054068e-06,0.000104479941935231,5.92790169578643e-07,1.41187706825317e-05,0.000388885045341377,2.76501955547065e-06,2.01940306321229e-06,3.79887704960728e-07,4.68277149757811e-08,0.00292659248186714,5.50837172193055e-05,2.71919620392942e-06,3.67889462802254e-06,1.21112116452587e-06,2.09937942215139e-07,0,0.000719787230451905,3.40100542403055e-08,5.67731785136691e-07,1.86944739020148e-05,5.09849288236766e-06,0,7.16561607485293e-06,1.38958923656687e-06,0.00209937942215139,0,7.80769204142969e-06,2.99911346021627e-06,2.66940126777349e-07,3.4589775241161e-06,0.000118233584282184,9.29725172667045e-06,0.000112309761462153,5.59834512573704e-07,5.27843968998064e-06,1.24023623917097e-05,3.93613214925185e-08,4.73859926714171e-06,2.56253369175205e-06,5.54615535651699e-06,8.29754723993169e-06,0,2.99911346021627e-05,5.5639582284034e-06,4.82801427799107e-05
0.755,5e-04,0.1215,0.0069,0.0064279519385626,0.0011,0.001,0.0029,0.04,0.0135,0.000296264808957179,3.03488818809674e-07,3.3e-06,2.2265363143588e-05,9e-06,6.5e-05,9e-08,4.35353945281796e-06,2.25563366295668e-07,6.7e-06,0.00019,5.92790169578643e-07,1.41187706825317e-05,0.000395,2.76501955547065e-06,1.96e-06,3.5e-07,4.68277149757811e-08,0.00271,5.5e-05,2.77e-06,6e-06,1.21112116452587e-06,1.9e-07,1.8e-06,0.00068,3.40100542403055e-08,5.67731785136691e-07,0.000194,5e-06,0,7.16561607485293e-06,1.23e-06,0.00256,0,7.3e-06,2.6e-06,2.66940126777349e-07,3.4e-06,0.00017,4e-05,0.000151,5.1e-07,4.9e-06,1.44e-05,3.93613214925185e-08,4.62e-06,2.56253369175205e-06,6e-06,8e-06,4e-07,2.8e-05,6.1e-06,0.0434846445753574
0.7915,0.00055,0.1231,0.0077,0.0049,0.0011,7e-04,0.0029,0.0414,0.0137,0.00025,3.03488818809674e-07,2.52e-06,2.2265363143588e-05,7.9e-06,6.9e-05,2.62214702394604e-07,4.35353945281796e-06,2.25563366295668e-07,7.29e-06,0.000114,5.92790169578643e-07,2.45e-05,0.000339,2.76501955547065e-06,1.75e-06,3.08e-07,4.2e-08,0.003,5.75e-05,2.57e-06,5.27e-06,9.3e-07,1.62e-07,1.91e-06,0.000741,4e-08,5.67731785136691e-07,0.000151,4.86e-06,4.8e-06,6.83e-06,1.19e-06,0.002557,0,7.99e-06,2.99566769163688e-06,2.66940126777349e-07,3.36e-06,0.000205,8.6e-06,0.000143,4.74e-07,5.39e-06,1.24023623917097e-05,4.9e-08,4.42e-06,2.56253369175205e-06,6.13e-06,8.11e-06,3.34e-07,2.92e-05,4.97e-06,0.00462203778510395
0.68828726819398,0.000517509224206,0.148352644272387,0.00586510454100134,0.00642795193847095,0.00189753382208867,0.013713994441459,0.00250129458366233,0.057443523886866,0.0128514790677823,0.001035018448412,2.58754612103e-07,4.77833517016873e-06,2.22653631432706e-05,0.000324650786651897,4.24928736349619e-05,2.62214702390866e-07,4.35353945275589e-06,2.25563366292452e-07,0,2.41849310778937e-05,7.53838436593407e-06,2.29515340935361e-05,0.00189753382208867,4.657583017854e-06,1.41314251504923e-06,2.76088536954753e-07,4.68277149751135e-08,0.00292659248182542,1.29118551439397e-05,2.28704573186618e-06,3.67889462797009e-06,1.2111211645086e-06,0,0,0.000566629178064519,3.40100542398206e-08,5.67731785128597e-07,7.05796330279617e-05,5.06259071472027e-06,1.15232053923203e-05,5.07676548946086e-05,1.24497457276905e-06,3.69587837620452e-05,0.0529411936362738,7.96651495029202e-06,2.7169234270815e-06,2.66940126773543e-07,2.79137229410504e-06,0.000118233584280498,1.99327302856678e-05,7.0640009104119e-06,4.05056860599987e-07,4.98105782923664e-06,1.24023623915328e-05,3.93613214919573e-08,3.85455373294897e-06,3.53631303207434e-05,5.54615535643792e-06,0.00181990743845777,0,4.40141595187203e-05,3.20596964395617e-05,0
0.7916,7e-04,0.1232,0.0074,0.0064279519385626,0.001,0.0013,0.0033,0.0419,0.0135,3e-04,3.03488818809674e-07,4e-06,2.2265363143588e-05,9e-06,4.24928736355678e-05,2.62214702394604e-07,1e-06,2.25563366295668e-07,2e-06,7e-05,5.92790169578643e-07,1.3e-05,0.00032,6e-06,1.41314251506938e-06,2.76088536958689e-07,4.68277149757811e-08,0.00292659248186714,5.6e-05,2.28704573189878e-06,4e-06,1e-06,0,4e-06,0.000566629178072598,3.40100542403055e-08,1e-06,0.000134,7e-06,3e-06,1.7e-05,1.2449745727868e-06,0.00254,4e-05,1e-05,2.99566769163688e-06,2.66940126777349e-07,3e-06,0.000121,3.9e-05,0.000125,4.05056860605762e-07,4e-06,1.3e-05,3.93613214925185e-08,1e-06,2e-06,5.54615535651699e-06,1.1e-05,0,3e-05,6e-06,0.00220112883717849
