"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Hg","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.48632002908496,0.0153398594530718,0.13368919935465,0.102358698532315,0.0748110021439991,0.00125414972134508,0.0699125715679392,0.0760485153491679,0.0274258093251889,0.00771641414912095,0.00269609650993383,3.47632909965093e-07,1.98479520909984e-06,0.000215687720794706,1.01306813290637e-06,9.69340896660241e-08,1.86380677274609e-07,2.88203420027409e-05,9.79247258711348e-05,4.3695357229962e-05,0.000222195539956615,7.57860560490646e-07,2.97500304544422e-05,3.86184716302637e-06,1.84394240345547e-06,1.44373397137572e-06,0.000241298327686246,1.95234574857277e-05,4.15827418913924e-06,1.46108906478697e-06,3.13802230545539e-06,1.80093339240285e-08,7.03861331077994e-07,7.43750761361055e-06,6.64730162334244e-06,2.1220301448855e-07,1.67052112852586e-06,1.67343921306237e-05,1.6796335184983e-05,0.000154328282982419,5.57813071020792e-06,3.79436945581409e-06,2.23125228408317e-05,0.000109841926097865,1.66695387296518e-07,1.79031353445854e-05,4.68172628545799e-07,4.05645306299365e-06,1.64442645924981e-06,0.000342125350226085,2.42893229532262e-06,7.23596487650274e-07,7.43750761361055e-06,7.01436268105691e-08,2.51777602660792e-07,6.9750817315596e-07,0.000158976725240926,7.76843773264025e-07,2.0453145937429e-05,1.55176694149241e-06,9.57579105252359e-05,0.000130156383238185,0.000376743888137798
0.482593195903076,0.0162588825572246,0.130440580515916,0.106698916781787,0.0748110021439991,0.0013210342077745,0.0685459707810265,0.0786153923647622,0.0290165625637742,0.00713173712169171,0.00260511640973713,3.47632909965093e-07,1.42265222375715e-06,0.000204634885951265,1.05313216563841e-06,9.69340896660241e-08,1.86380677274609e-07,2.80835244170243e-05,9.79247258711348e-05,4.38805069016005e-05,0.000184983668277886,7.57860560490646e-07,5.12236284231181e-05,3.7875805957171e-06,1.92150430221745e-06,1.47808023247496e-06,0.000241298327686246,1.75039964877781e-05,4.4619547017838e-06,1.46108906478697e-06,3.13802230545539e-06,1.80093339240285e-08,7.39040116237482e-07,1.34874821213341e-05,5.54280087178112e-06,2.21712034871245e-07,1.67052112852586e-06,1.62924085814099e-05,1.59817425136356e-05,0.000137992651555047,3.35861566850269e-06,3.68596257973444e-06,2.07595953330692e-05,0.000109841926097865,1.66695387296518e-07,1.79031353445854e-05,4.8129987569966e-06,4.24948066836552e-06,1.64442645924981e-06,0.000326520073262236,2.42893229532262e-06,6.65136104613734e-07,2.59587840828416e-06,7.01436268105691e-08,2.58664040683119e-07,6.83612107519671e-07,0.00014324663515254,7.76843773264025e-07,1.9579726733425e-05,1.55198424409871e-06,9.29751793070711e-05,0.000119191385477193,3.04916230131624e-06
0.479932817969672,0.0164221533253752,0.134329523830035,0.10600592230818,0.0748110021439991,0.00134698560983414,0.069286725546948,0.0789739508231525,0.026847452908338,0.00757448757310843,0.00242641928346835,3.47632909965093e-07,1.98479520909984e-06,0.000194667098407537,1.01306813290637e-06,9.69340896660241e-08,1.86380677274609e-07,2.88679313230893e-05,9.79247258711348e-05,4.3361865522058e-05,0.00021680932761029,7.57860560490646e-07,4.42844584055061e-05,3.80108267980594e-06,1.8359598380616e-06,1.41156711167551e-06,0.000241298327686246,1.75039964877781e-05,4.48380141355749e-06,1.46108906478697e-06,3.13802230545539e-06,1.80093339240285e-08,7.19622449089473e-07,1.4134122974424e-05,6.64730162334244e-06,2.1219636319305e-07,1.67052112852586e-06,1.62924085814099e-05,1.53611715094099e-05,0.000142079304050999,3.69037153379217e-06,3.72727524913009e-06,2.1219636319305e-05,0.000109841926097865,1.66695387296518e-07,1.79031353445854e-05,4.68172628545799e-07,4.13321611784723e-06,1.64442645924981e-06,0.000337668995341984,2.42893229532262e-06,6.4581501841363e-07,1.84518576689609e-06,7.01436268105691e-08,2.39874149696491e-07,6.9750817315596e-07,0.000159608568836511,7.76843773264025e-07,2.02970434358569e-05,1.62376347486856e-06,0.000105175588713077,0.000145769675584791,5.45301240606477e-07
0.476799304665691,0.0159149001363281,0.133055967418836,0.105019835201933,0.0779089878766761,0.00133241024397166,0.0711544081676532,0.0770762314741938,0.0293315310652094,0.00740227913317588,0.00286838316410565,3.47632909965093e-07,1.98479520909984e-06,0.000182281123654456,9.80801985145804e-07,9.69340896660241e-08,1.86380677274609e-07,2.59079769661156e-05,0.000115660611455873,3.9602193362491e-05,0.000231321222911746,7.30975064401118e-07,5.0335498105596e-05,3.46981834367619e-06,1.60999571146575e-06,1.38792733747048e-06,0.000269257903469273,1.76729414304574e-05,3.94171363841616e-06,1.18436466130814e-06,2.78510752385742e-06,9.25284891646985e-10,6.33820150778185e-07,1.30465169722225e-05,7.58733611150528e-06,2.03562676162337e-07,1.48045582663518e-06,1.4434444309693e-05,1.48045582663518e-05,0.000136942163963754,2.76660182602449e-06,3.15522148051622e-06,1.92459257462573e-05,0.000245200496286451,1.66695387296518e-07,2.02914976738184e-05,3.70113956658794e-08,3.79366805575264e-06,1.37867448855401e-06,0.00031922328761821,2.89614171085506e-06,6.08837458703716e-07,2.12815525078807e-06,7.01436268105691e-08,2.22068373995276e-07,5.829294817376e-07,0.000133241024397166,4.62642445823493e-07,1.78579984087868e-05,1.40643303530342e-06,0.000105482477647756,0.000111034186997638,3.20690363153631e-09
0.480277099396003,0.0160981598150355,0.132280878937263,0.105235970448004,0.0748110021439991,0.00133384752753151,0.0711078716401283,0.0783750409280587,0.0276888348818611,0.00791109568053174,0.00275968453972038,3.47632909965093e-07,7.35915877258767e-06,0.000267689400352876,1.01306813290637e-06,9.69340896660241e-08,1.86380677274609e-07,2.98919311260101e-05,9.79247258711348e-05,3.95554784026587e-05,0.00024193234464882,7.57860560490646e-07,9.75088537367866e-05,3.86184716302637e-06,1.84394240345547e-06,1.44373397137572e-06,0.000241298327686246,1.75039964877781e-05,4.15827418913924e-06,1.46108906478697e-06,3.13802230545539e-06,1.80093339240285e-08,7.03861331077994e-07,1.50108531090449e-05,6.64730162334244e-06,2.1220301448855e-07,1.67052112852586e-06,1.72020336309237e-05,1.6796335184983e-05,0.000134304647599725,3.67957938629383e-06,3.79436945581409e-06,2.06976340479028e-05,0.000109841926097865,1.66695387296518e-07,1.74780020848957e-05,4.68172628545799e-07,4.05645306299365e-06,1.64442645924981e-06,0.000327482565380151,2.42893229532262e-06,7.23596487650274e-07,2.40911719196433e-06,7.01436268105691e-08,2.51777602660792e-07,6.9750817315596e-07,0.000127865383673711,7.76843773264025e-07,1.83978969314692e-05,1.55176694149241e-06,9.56690640436397e-05,0.000128785278520284,3.81601031884671e-08
0.483156456675223,0.0159225207193941,0.129521791348989,0.102984256816666,0.0748110021439991,0.00132222101880349,0.0691838180965486,0.0791470328157017,0.0280273610323838,0.0081009315940777,0.00262882403406073,2.58857354385471e-07,1.33339471755394e-06,0.000204720783939531,1.01306813290637e-06,9.69340896660241e-08,5.12127859395717e-08,2.98919311260101e-05,9.79247258711348e-05,4.10447200766603e-05,0.000243959089384869,7.36532975967294e-07,5.18273393708465e-05,3.82699182202981e-06,1.84366029382458e-06,1.40602375943188e-06,0.000241298327686246,1.78034266757202e-05,4.40429959080316e-06,1.33153243442886e-06,3.13802230545539e-06,1.80093339240285e-08,7.28152701904455e-07,1.34084385005424e-05,6.64730162334244e-06,2.04851143758287e-07,1.58294065631403e-06,1.78313609225963e-05,1.6686056800675e-05,0.000151524666471754,2.89585025949214e-06,3.54764935326851e-06,1.99264294383061e-05,0.000109841926097865,1.66695387296518e-07,1.79031353445854e-05,4.68172628545799e-07,4.04115438141347e-06,1.46189225318414e-06,0.000344522378138937,2.42893229532262e-06,7.23596487650274e-07,2.18818267196352e-06,7.01436268105691e-08,2.42096806259793e-07,5.49373521897223e-07,0.00014324663515254,5.0281644377034e-07,1.9579726733425e-05,1.48982650006027e-06,0.000104287855004219,0.000125610996786331,0.00313154558629158
0.483156445874869,0.0157874623661431,0.130321634586687,0.107200054256791,0.0748110004716934,0.0012921150754999,0.0674356677783785,0.0789373118307156,0.0284538298668182,0.0077799886588198,0.00262882397529668,3.47632902194198e-07,1.98479516473224e-06,0.000191087440742943,1.01306811026051e-06,9.69340874991847e-08,1.86380673108304e-07,2.86631161114414e-05,0.000127391627161962,4.24942070604544e-05,0.000236584450443643,6.46057537749949e-07,5.12236272780784e-05,4.36771293126726e-06,1.84394236223647e-06,1.4741031143027e-06,0.000241298322292326,1.75039960964983e-05,4.15827409618626e-06,1.46108903212616e-06,3.23028768874974e-06,1.80093335214526e-08,7.03861315344061e-07,1.39220849684144e-05,6.64730147475038e-06,1.81988038802802e-07,1.67052109118347e-06,1.62924082172137e-05,1.18292225221822e-05,0.000227485048503503,3.35861559342507e-06,3.79436937099574e-06,2.36584450443643e-05,0.000109841923642488,1.66695383570252e-07,1.91997380936957e-05,4.6817261808039e-07,3.95823984396095e-06,1.64442642249073e-06,0.000400373685366165,2.54783254323923e-06,6.73355743570369e-07,2.34764570055615e-06,7.01436252425967e-08,2.51777597032621e-07,6.97508157564043e-07,0.000153779892788368,7.76843755898661e-07,1.95797262957449e-05,1.40130789878158e-06,9.29751772287281e-05,0.000118292225221822,0
0.480810252770016,0.0161966880143894,0.132350079203296,0.104861985830304,0.0748110021439991,0.00129573504115115,0.0698771397192227,0.0779292074749477,0.0293391434317796,0.00768185774396752,0.00280434083906284,3.47632909965093e-07,1.98479520909984e-06,0.000200838931378428,9.53290780275488e-07,9.69340896660241e-08,1.86380677274609e-07,3.18380610111425e-05,9.79247258711348e-05,4.0260338778625e-05,0.000181402905761161,7.86696274984626e-07,4.94230365696224e-05,4.00752337727462e-06,1.98987881319641e-06,1.52711629849957e-06,0.000241298327686246,1.75849755584799e-05,4.6553908978502e-06,1.46108906478697e-06,3.23933760287787e-06,1.80093339240285e-08,7.31164773221005e-07,1.50108531090449e-05,6.64730162334244e-06,2.31381257348419e-07,1.610413551145e-06,1.7122213043783e-05,1.68445555349649e-05,0.000138365991894355,3.35861566850269e-06,3.97050237609888e-06,2.12870756760546e-05,0.000109841926097865,1.66695387296518e-07,1.81402905761161e-05,4.68172628545799e-07,4.32220188726847e-06,1.64442645924981e-06,0.000361880286492928,2.42893229532262e-06,7.23596487650274e-07,2.40911719196433e-06,7.01436268105691e-08,2.77657508818103e-07,6.9750817315596e-07,0.000151786104820563,7.76843773264025e-07,1.95285781202066e-05,1.59190305055713e-06,0.000103658803292092,0.000117541678732997,3.76074748100752e-05
0.483791156758486,0.0149260673122557,0.186762417244599,0.100004650992113,0.0748110021439991,0.00149260673122557,0.0236951318582059,0.0715518351781255,0.0286521310540825,0.00886235246665179,0.00262882403406073,3.47632909965093e-07,1.98479520909984e-06,0.000211763579992627,1.01306813290637e-06,9.69340896660241e-08,2.42548593824154e-06,2.70534970034634e-05,9.79247258711348e-05,4.02985599568561e-05,0.000184983668277886,7.57860560490646e-07,5.13083563858788e-05,3.86184716302637e-06,1.84394240345547e-06,1.44373397137572e-06,0.000241298327686246,1.58589465192716e-05,4.15827418913924e-06,1.46108906478697e-06,3.13802230545539e-06,1.80093339240285e-08,7.03861331077994e-07,1.21274296912077e-05,6.64730162334244e-06,2.1220301448855e-07,1.21274296912077e-06,1.30603088982237e-05,1.67918257262876e-05,0.000125938692947157,9.32879207015978e-08,3.79436945581409e-06,2.14562217613675e-05,0.000109841926097865,1.66695387296518e-07,1.79031353445854e-05,4.68172628545799e-07,4.05645306299365e-06,1.64442645924981e-06,0.000341433789767848,2.42893229532262e-06,7.23596487650274e-07,2.40911719196433e-06,7.01436268105691e-08,2.51777602660792e-07,6.9750817315596e-07,0.00014324663515254,7.76843773264025e-07,1.77247049333036e-05,1.55176694149241e-06,9.04892830805499e-05,0.000125938692947157,0.00086492202293742
0.482324835719191,0.0160127032391902,0.132266779935276,0.104591645435173,0.0748110021439991,0.0013328492869615,0.0692341157393888,0.0783974545872491,0.0285081653044542,0.00777495417394205,0.00268421036957523,3.47632909965093e-07,1.98479520909984e-06,0.000207332111305121,1.01306813290637e-06,9.69340896660241e-08,1.86380677274609e-07,2.98919311260101e-05,9.79247258711348e-05,4.00780375871061e-05,0.000221308517022565,7.57860560490646e-07,5.3406530456721e-05,3.86184716302637e-06,1.84394240345547e-06,1.44373397137572e-06,0.000241298327686246,1.86043546305042e-05,4.15827418913924e-06,1.46108906478697e-06,3.13802230545539e-06,1.80093339240285e-08,7.03861331077994e-07,1.42540826522271e-05,6.64730162334244e-06,2.1220301448855e-07,1.67052112852586e-06,1.79564417826757e-05,1.71234109783248e-05,0.000147539011348377,3.35861566850269e-06,3.79436945581409e-06,1.82341187174593e-05,0.000109841926097865,1.66695387296518e-07,1.79031353445854e-05,4.68172628545799e-07,4.05645306299365e-06,1.64442645924981e-06,0.000334137911522986,2.42893229532262e-06,7.23596487650274e-07,2.40911719196433e-06,7.01436268105691e-08,2.51777602660792e-07,6.9750817315596e-07,0.000142355708565749,7.76843773264025e-07,2.09183290870346e-05,1.55176694149241e-06,9.99636965221122e-05,0.000116346635674347,4.29212257578859e-05
