"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.583646927437118,0.00822119088178663,0.166920908324126,0.0596036338929531,0.0363998988808076,0.000902794325803672,0.0305989651277713,0.0574715026128635,0.0407986201703617,0.0120244520841085,0.0016327131424109,1.03543866100182e-07,1.23858127539753e-06,0.000290046687651818,1.20528570391157e-06,3.7940598621367e-07,1.26159351749379e-07,2.40104873883955e-05,4.46369927490136e-05,1.92083899107164e-05,4.22584578035761e-05,3.60001980517989e-07,4.32188772991119e-05,1.92083899107164e-06,1.45993444321554e-06,1.11595859866106e-06,0.000283739867777128,1.98806835575915e-05,3.26900769373173e-06,9.68176425240446e-07,3.4616550159049e-06,5.41588284549489e-07,1.24854534419657e-05,1.15250339464299e-05,1.96181887930514e-07,1.39892251131567e-06,7.10710426696508e-06,1.76448371100226e-05,3.84167798214328e-05,1.34458729375015e-05,4.15042590625528e-06,1.5846921676341e-05,0,7.40261036479056e-07,1.15250339464299e-05,3.46471073795716e-06,2.13628267173901e-06,0.000521507786075951,6.52761402301126e-07,5.03849493241711e-07,2.68765837909574e-06,2.9869045182551e-07,2.17583163162323e-07,0,9.50815300580463e-05,1.55390529424554e-06,1.61350475250018e-05,1.35073323891441e-06,6.81897841830433e-05,0.000146944182816981,3.52041550355509e-08
0.582503062047575,0.00814925641440729,0.170314637015897,0.058539628917695,0.0350827921763039,0.000945120862262621,0.0311504120929415,0.058153865300445,0.0398300934810676,0.011862231230439,0.00167807173503771,1.03543866100182e-07,1.23858127539753e-06,0.000327416870140979,1.20528570391157e-06,3.7940598621367e-07,1.26159351749379e-07,3.24500710543929e-05,4.46369927490136e-05,1.79572866030847e-05,3.77083935861923e-05,3.60001980517989e-07,2.69070123031909e-05,2.69882369537459e-06,1.45993444321554e-06,1.11595859866106e-06,0.000283739867777128,1.957750357544e-05,3.26900769373173e-06,9.68176425240446e-07,3.4616550159049e-06,5.41588284549489e-07,1.5389856198878e-05,1.12613157402014e-05,1.96181887930514e-07,1.39892251131567e-06,8.67968138812611e-06,1.76448371100226e-05,2.82571849635661e-05,9.3547677183137e-06,4.15042590625528e-06,1.78415672978148e-05,0,7.40261036479056e-07,1.34846732564929e-05,3.46471073795716e-06,2.13628267173901e-06,0.000524831401268692,6.52761402301126e-07,5.03849493241711e-07,2.70034532075035e-06,2.9869045182551e-07,2.17583163162323e-07,1.73593627762522e-06,9.56693770780123e-05,1.55390529424554e-06,1.5816308307252e-05,1.35073323891441e-06,5.89253925349451e-05,0.000142346774765268,2.90287879767259e-06
0.581839632858697,0.00823679828724407,0.168635041857186,0.0605331566435334,0.0350827921763039,0.000906535196110886,0.0315825165096696,0.0576088495593047,0.0401604839567403,0.0118921821425299,0.00135492894902595,1.03543866100182e-07,1.23858127539753e-06,0.000282683018142104,1.20528570391157e-06,3.7940598621367e-07,6.23852177968782e-08,3.24500710543929e-05,4.46369927490136e-05,1.8364648488956e-05,4.48393752915062e-05,3.60001980517989e-07,2.67964005818153e-05,2.69882369537459e-06,1.45993444321554e-06,1.11595859866106e-06,0.000283739867777128,1.94953805615244e-05,3.26900769373173e-06,9.68176425240446e-07,3.4616550159049e-06,5.41588284549489e-07,1.5389856198878e-05,1.12613157402014e-05,1.96181887930514e-07,1.39892251131567e-06,7.79815222460977e-06,1.76448371100226e-05,3.21673779265153e-05,8.27578904836712e-06,4.15042590625528e-06,1.55963044492195e-05,0,7.40261036479056e-07,1.55963044492195e-05,3.46471073795716e-06,2.13628267173901e-06,0.000523450968076931,6.52761402301126e-07,5.03849493241711e-07,2.68765837909574e-06,2.9869045182551e-07,2.17583163162323e-07,0,0.000125745204621833,1.55390529424554e-06,1.55963044492195e-05,1.35073323891441e-06,6.53095248811068e-05,0.0001393919710149,0.000384635884455808
0.589432963202272,0.00843416272549593,0.162932689015262,0.0584640825290059,0.035941034341602,0.000910506203320583,0.0304779971216785,0.0584640825290059,0.0392955308801515,0.0122678730552668,0.00162932689015262,1.03543866100182e-07,4.7921379122136e-07,0.000293278840227472,1.05427034068699e-06,3.7940598621367e-07,1.26159351749379e-07,3.45033929679379e-05,4.46369927490136e-05,1.91685516488544e-05,3.25865378030525e-05,2.20438343961826e-07,2.58775447259534e-05,2.83694564403045e-06,1.39930427036637e-06,1.12136027145798e-06,0.000268359723083961,1.91685516488544e-05,3.16281102206097e-06,9.58427582442719e-07,3.73786757152661e-06,4.88798067045787e-07,1.6197426143282e-05,1.13094454728241e-05,1.89768661323658e-07,8.62584824198447e-07,9.96764685740428e-06,1.69641682092361e-05,3.25865378030525e-05,8.62584824198447e-06,4.11165432867927e-06,1.8689337857633e-05,0,8.14663445076312e-07,1.34179861541981e-05,3.54618205503806e-06,1.53348413190835e-06,0.000527135170343496,6.22977928587768e-07,4.50460963748078e-07,2.35773185280909e-06,6.70899307709904e-08,1.91685516488544e-07,7.76326341778603e-07,0.00010926074439847,2.87528274732816e-07,1.45680992531293e-05,1.25554013299996e-06,6.99652135183185e-05,0.00013034615121221,1.37196820571006e-09
0.582687960445713,0.007929042940018,0.171344684020877,0.0574372134923255,0.0350827921763039,0.000966956456099756,0.0309426065951922,0.0580173873659854,0.0407088668017997,0.0117001731188071,0.0016051477171256,1.03543866100182e-07,1.23858127539753e-06,0.000268813894795732,1.20528570391157e-06,3.7940598621367e-07,1.26159351749379e-07,3.38434759634915e-05,4.46369927490136e-05,1.64382597536959e-05,3.09426065951922e-05,3.60001980517989e-07,2.70747807707932e-05,2.69882369537459e-06,1.45993444321554e-06,1.11595859866106e-06,0.000283739867777128,2.12730420341946e-05,3.26900769373173e-06,9.68176425240446e-07,3.4616550159049e-06,5.41588284549489e-07,1.35373903853966e-05,1.12613157402014e-05,1.96181887930514e-07,1.39892251131567e-06,0,1.76448371100226e-05,2.70747807707932e-05,1.74052162097956e-05,4.15042590625528e-06,1.64382597536959e-05,0,7.40261036479056e-07,1.34846732564929e-05,3.46471073795716e-06,2.13628267173901e-06,0.000287186067461628,6.52761402301126e-07,5.03849493241711e-07,2.68765837909574e-06,2.9869045182551e-07,2.17583163162323e-07,0,9.66956456099756e-05,1.55390529424554e-06,1.74052162097956e-05,1.35073323891441e-06,6.57530390147834e-05,0.000133439990941766,9.67994283543883e-05
0.579877532938081,0.00806996233338829,0.172030334771631,0.0579877532938081,0.0350827921763039,0.00092780405270093,0.030830155501208,0.0584709845712565,0.0411713048386037,0.01208078193621,0.00164298634332456,1.03543866100182e-07,1.23858127539753e-06,0.000299603392018009,1.20528570391157e-06,3.7940598621367e-07,1.26159351749379e-07,3.18932643115945e-05,4.46369927490136e-05,1.83627885430392e-05,3.18932643115945e-05,1.9329251097936e-07,2.22286387626264e-05,2.56112577047652e-06,1.30472444911068e-06,1.06310881038648e-06,0.000283739867777128,1.97018455984434e-05,2.89938766469041e-06,9.68176425240446e-07,3.38261894213881e-06,5.31554405193241e-07,1.55600471338385e-05,1.12613157402014e-05,1.83627885430392e-07,7.73170043917441e-07,6.76523788427761e-06,1.62365709222663e-05,3.28597268664913e-05,9.66462554896802e-06,4.02048422837069e-06,1.72030334771631e-05,0,7.24846916172601e-07,1.22740744471894e-05,3.53725295092229e-06,1.4496938323452e-06,0.000517057466869789,5.41219030742209e-07,4.83231277448401e-07,2.36783325949716e-06,2.9869045182551e-07,2.02957136528328e-07,7.44176167270537e-07,0.000108243806148442,8.40822422760217e-07,1.44002920679623e-05,1.25640132136584e-06,6.37865286231889e-05,0.000138204145350243,7.86489462466511e-05
0.584820194773841,0.00829942850669147,0.166953619960189,0.0593505643211076,0.0350827921763039,0.000868544843723526,0.0308815944435031,0.0588680394079279,0.0395670428807384,0.0117736078815856,0.00173708968744705,1.03543866100182e-07,1.23858127539753e-06,0.000306885844782313,1.16771028989496e-06,6.75534878451631e-08,2.41262456589868e-07,3.4741793748941e-05,2.89514947907842e-05,1.833594670083e-05,3.37767439225816e-05,3.60001980517989e-07,2.99165446171437e-05,3.08815944435031e-06,1.73708968744705e-06,1.15805979163137e-06,0.000318466442698626,1.93009965271895e-05,3.76369432280195e-06,9.68176425240446e-07,4.34272421861763e-06,6.07981390606468e-07,1.6405847048111e-05,1.15805979163137e-05,2.31611958326274e-07,1.06155480899542e-06,8.20292352405552e-06,1.833594670083e-05,2.60563453117058e-05,8.58894345459931e-06,4.43922920125358e-06,1.73708968744705e-05,0,5.79029895815684e-07,1.44757473953921e-05,3.76369432280195e-06,1.6405847048111e-06,0.000511476407970521,8.68544843723526e-07,4.82524913179737e-07,2.79864449644247e-06,7.72039861087579e-08,2.31611958326274e-07,8.49243847196337e-07,9.26447833305095e-05,2.89514947907842e-07,1.44757473953921e-05,1.54407972217516e-06,6.46583383660847e-05,0.000138967174995764,2.61639966254723e-05
0.582586044891949,0.00828823819035692,0.170198007490353,0.0590777908219627,0.0350827921763039,0.000915561195446404,0.0302617068810706,0.0580176673324984,0.0402846925996418,0.011854108109464,0.00164801015180353,1.03543866100182e-07,1.23858127539753e-06,0.000296834577049992,1.20528570391157e-06,3.7940598621367e-07,1.26159351749379e-07,3.75861964446419e-05,4.46369927490136e-05,2.02387211624995e-05,5.01149285928558e-05,3.60001980517989e-07,2.7948710176785e-05,2.69882369537459e-06,1.45993444321554e-06,1.11595859866106e-06,0.000283739867777128,2.12024697892851e-05,3.26900769373173e-06,1.06012348946426e-06,2.69849615499993e-06,5.41588284549489e-07,1.63837266553567e-05,1.12613157402014e-05,1.96181887930514e-07,2.69849615499993e-06,5.78249176071413e-06,1.73474752821424e-05,3.27674533107134e-05,9.94238227676544e-06,3.85499450714275e-06,2.12024697892851e-05,0,7.40261036479056e-07,1.06012348946426e-05,3.85499450714275e-06,2.13628267173901e-06,0.000509823023569629,6.74624038749982e-06,5.03849493241711e-07,4.14411909517846e-06,4.81874313392844e-07,2.17583163162323e-07,0,0.00010504860031964,7.70998901428551e-06,1.2528732148214e-05,1.35073323891441e-06,6.45711579946411e-05,0.000134924807749996,3.13921222350189e-10
0.582846714405118,0.00817659196640288,0.168437794507899,0.0584866813596818,0.0360731998517774,0.000923473916205502,0.0307824638735167,0.0579095101620533,0.0407867646324097,0.0119282047509877,0.00182770879249006,1.03543866100182e-07,1.23858127539753e-06,0.000311672446719357,1.20528570391157e-06,3.7940598621367e-07,1.26159351749379e-07,3.24500710543929e-05,4.46369927490136e-05,2.21248959090902e-05,3.94400318379433e-05,3.60001980517989e-07,2.98151485297883e-05,2.69882369537459e-06,1.45993444321554e-06,1.11595859866106e-06,0.000283739867777128,1.9239039920948e-05,3.26900769373173e-06,9.68176425240446e-07,3.4616550159049e-06,5.41588284549489e-07,1.63531839328058e-05,1.12613157402014e-05,1.96181887930514e-07,1.39892251131567e-06,8.65756796442658e-06,2.30868479051375e-05,3.17444158695641e-05,9.94238227676544e-06,4.15042590625528e-06,2.02009919169954e-05,0,7.40261036479056e-07,1.34846732564929e-05,3.46471073795716e-06,2.13628267173901e-06,0.000534845309802353,6.52761402301126e-07,5.03849493241711e-07,2.68765837909574e-06,2.9869045182551e-07,2.17583163162323e-07,0,0.000103890815573119,1.55390529424554e-06,1.4429279940711e-05,1.35073323891441e-06,6.73366397233179e-05,0.000146216703399204,4.30711635246439e-08
0.583396275769819,0.00821778422764515,0.170726656749531,0.0562801290119087,0.0350827921763039,0.000919075294226621,0.0305075254732816,0.0560684048603591,0.0435478084437221,0.0118950477870587,0.00157830731155147,1.03543866100182e-07,1.23858127539753e-06,0.000302188107211685,9.62382507043582e-07,3.7940598621367e-07,1.26159351749379e-07,3.44532937521602e-05,6.64043929860072e-05,1.6937932123967e-05,3.43570555014559e-05,1.92476501408716e-07,2.79090927042639e-05,2.88714752113075e-06,1.54943583634017e-06,1.11636370817056e-06,0.000283739867777128,1.89589353887586e-05,3.64742970169518e-06,1.08749223295925e-06,3.32021964930036e-06,5.48558029014842e-07,1.27996873436796e-05,1.12613157402014e-05,2.02100326479152e-07,1.16448283352273e-06,7.3622261788834e-06,1.76982143045315e-05,3.46457702535689e-05,7.54507885522168e-06,4.20561155578045e-06,1.67454556225583e-05,0,6.35172454648764e-07,1.35695933493145e-05,3.51269615070908e-06,2.13628267173901e-06,0.000518724171296491,4.81191253521791e-07,5.2931037887397e-07,2.10761769042545e-06,2.9869045182551e-07,2.11724151549588e-07,7.50658355493994e-07,0.000103937310760707,1.55390529424554e-06,1.6649217371854e-05,1.39545463521319e-06,6.072633619445e-05,0.000137235745504415,0
