"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","B","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.64219,0.002974,0.12499,0.02972,0.0179012247586542,0.0005851,0.00628,0.00992,0.04606,0.02048,0.000546506684361466,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000363,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.535e-05,6.04819014107128e-05,2.94e-06,7.525e-05,6.85e-07,1.185658302699e-05,1.29e-05,7.3336068191657e-06,1.317e-06,0.000232612648404308,1.75e-05,9.85943247366867e-06,1.42945057006165e-06,7.82e-06,2.44488692673427e-06,2.708e-05,5.82264241840595e-06,1.094e-06,4.12134233001409e-06,1.12684304220459e-05,3.301e-05,6.03601338518469e-06,6.21266982925512e-06,7.71472902726663e-06,5.69e-05,4.58680734828402e-05,5.02017899680516e-07,7.6e-06,4.56618547275199e-07,9.04e-06,3.62299363897701e-06,6.8698689123741e-05,9.23e-07,1.798e-06,5.193e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,1.012e-05,1.25866177617001e-06,6.93390742911598e-05,8.318e-06,5.69e-05,0.00027,0.0967534109236574
0.74292149211558,0.00269102230844119,0.123189021230864,0.0287042379567061,0.0179012247586542,0.000598004957431376,0.00478403965945101,0.0113620941911961,0.0441526993570166,0.0213288434817191,0.000697672450336606,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000400663321479022,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,4.58470467364055e-05,6.04819014107128e-05,2.99002478715688e-06,6.7773895175556e-05,6.97387475091898e-07,7.97339943241835e-06,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000185381536803727,1.49501239357844e-05,5.98004957431376e-06,9.96674929052294e-07,9.96674929052294e-06,2.44488692673427e-06,2.39201982972551e-05,5.82264241840595e-06,1.15971071241269e-06,4.12134233001409e-06,1.6943473793889e-05,3.08969228006211e-05,3.98669971620918e-06,4.98337464526147e-06,7.71472902726663e-06,5.58137960269285e-05,1.59467988648367e-05,5.02017899680516e-07,6.97672450336606e-06,4.56618547275199e-07,8.61359090044439e-06,3.62299363897701e-06,7.77406444660789e-05,1.1187815431325e-06,1.79048083005196e-06,3.98669971620918e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,6.97672450336606e-06,1.25866177617001e-06,7.77406444660789e-05,7.47448785464623e-06,5.58137960269285e-05,0.000229235233682028,0.00018086560309416
0.73909626348971,0.00321733573043338,0.123812978401632,0.027995770602048,0.0179012247586542,0.000554371695090059,0.00484085283748284,0.0117309010478879,0.046131644627137,0.0224718526402577,0.000554371695090059,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000370241096363718,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,5.92805606144953e-05,6.04819014107128e-05,2.96984836655389e-06,4.25678265872724e-05,6.97387475091898e-07,1.18793934662155e-05,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000339552663242661,1.88090396548413e-05,9.85943247366867e-06,1.42945057006165e-06,2.07889385658772e-05,2.44488692673427e-06,2.59731345757887e-05,6.92964618862573e-06,1.15971071241269e-06,4.12134233001409e-06,1.12684304220459e-05,3.43876623768825e-05,4.94974727758981e-06,2.27688374769131e-05,7.71472902726663e-06,4.92945380478963e-05,4.58680734828402e-05,5.02017899680516e-07,6.95245249599946e-06,4.56618547275199e-07,8.61359090044439e-06,3.62299363897701e-06,7.8206006985919e-05,1.1187815431325e-06,1.79048083005196e-06,4.76609610095041e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,1.05134261506463e-05,1.25866177617001e-06,6.43467146086676e-05,7.47448785464623e-06,5.44472200534879e-05,0.000206899436203254,5.8008068785198e-05
0.741816685296053,0.00285420837606561,0.122909348194325,0.0289583224821657,0.0179012247586542,0.000584716299263441,0.00481647663461072,0.0113672812755113,0.0451718117295384,0.0213867419289916,0.000584716299263441,2.13634540371605e-07,9.91044575022782e-07,2.0936946109532e-06,0.000365695448183406,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,5.94626745013669e-05,6.04819014107128e-05,3.21826638388246e-06,6.54089419515036e-05,6.97387475091898e-07,6.93731202515947e-06,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000232612648404308,1.58567132003645e-05,9.85943247366867e-06,1.42945057006165e-06,7.41580800788985e-06,2.44488692673427e-06,2.87402926756607e-05,5.82264241840595e-06,1.15971071241269e-06,4.12134233001409e-06,1.28835794752962e-05,3.43876623768825e-05,2.97313372506835e-06,6.93731202515947e-06,7.71472902726663e-06,5.4507451626253e-05,4.58680734828402e-05,5.02017899680516e-07,8.91940117520504e-06,4.56618547275199e-07,8.61359090044439e-06,3.62299363897701e-06,7.03641648266175e-05,1.1187815431325e-06,1.79048083005196e-06,4.95522287511391e-06,1.63044709078959e-07,1.17274926618124e-06,9.91044575022782e-07,1.09014903252506e-05,1.25866177617001e-06,7.7301476851777e-05,7.47448785464623e-06,4.75701396010935e-05,0.000260644723230992,7.91264096664523e-05
0.737970722328335,0.00296492857504353,0.12670128110686,0.0287598071779222,0.0179012247586542,0.000563336429258271,0.0048427166725711,0.0112667285851654,0.0457587310081718,0.021248654787812,0.000592985715008706,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000261902024128845,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,2.86609762254208e-05,6.04819014107128e-05,9.8830952501451e-07,2.96492857504353e-05,6.97387475091898e-07,2.47077381253628e-05,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000232612648404308,8.89478572513059e-06,9.85943247366867e-06,1.42945057006165e-06,7.41580800788985e-06,2.44488692673427e-06,1.58129524002322e-05,5.82264241840595e-06,1.15971071241269e-06,4.12134233001409e-06,7.90647620011608e-06,3.43876623768825e-05,3.95323810005804e-06,1.87778809752757e-05,7.71472902726663e-06,4.94154762507255e-05,4.58680734828402e-05,5.02017899680516e-07,6.95245249599946e-06,4.56618547275199e-07,8.61359090044439e-06,3.62299363897701e-06,0.000156152904952293,1.1187815431325e-06,1.79048083005196e-06,4.76609610095041e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,1.08714047751596e-05,1.25866177617001e-06,5.43570238757981e-05,7.47448785464623e-06,5.73219524508416e-05,0.000192720357377829,2.82010685895839e-05
0.73688004949,0.00300329568933333,0.122862096381818,0.0285605619287576,0.0251574768781818,0.000468046081454546,0.004504943534,0.011486630915697,0.0440743393369697,0.0209255602250303,0.000507049921575758,2.13634540371605e-07,5.85057601818182e-07,2.0936946109532e-06,0.000358835329115152,1.13111136351515e-06,9.75096003030303e-08,2.21032979845445e-07,5.91883273839394e-05,9.75096003030303e-05,2.63275920818182e-06,5.85057601818182e-05,5.85057601818182e-07,1.09210752339394e-05,9.94597923090909e-06,7.0694460219697e-06,1.13111136351515e-06,0.000253524960787879,1.56015360484849e-05,9.73145811024243e-06,1.95019200606061e-06,6.82567202121212e-06,2.37923424739394e-06,2.68151400833333e-05,5.82264241840595e-06,1.20911904375758e-06,4.87548001515152e-06,7.80076802424243e-06,3.31532641030303e-05,5.85057601818182e-06,6.82567202121212e-06,8.0542929850303e-06,5.20701265618182e-05,4.58680734828402e-05,2.92528800909091e-07,6.95245249599946e-06,4.56618547275199e-07,8.17130450539394e-06,3.90038401212121e-06,6.7671662610303e-05,8.77586402727273e-07,1.57965552490909e-06,4.87548001515152e-06,1.63044709078959e-07,1.21887000378788e-06,1.39438728433333e-06,9.75096003030303e-06,9.75096003030303e-07,6.92318162151515e-05,7.7032584239394e-06,4.87548001515152e-05,0.000236948328736364,6.68839006401356e-09
0.7615,0.0028,0.1132,0.0294,0.0035,7e-04,0.0024,0.0118,0.0486,0.0215,5e-04,5.62e-07,6.08e-07,2.898e-06,0.000354022,9.96e-07,7e-08,1.84e-07,6.3588e-05,6.04819014107128e-05,2.721e-06,6.416e-05,5.51e-07,1.3043e-05,1.1924e-05,8.032e-06,1.435e-06,0.000232612648404308,1.5308e-05,1.056e-05,1.402e-06,7.276e-06,2.554e-06,2.6803e-05,5.529e-06,1.258e-06,5.071e-06,1.2795e-05,3.5835e-05,5.484e-06,4.184e-06,8.64e-06,4.6839e-05,4.58680734828402e-05,1.63e-07,7.633e-06,5.65e-07,9.229e-06,3.496e-06,5.5498e-05,1.257e-06,1.745e-06,4.028e-06,1.62e-07,1.226e-06,1.226e-06,9.243e-06,1.054e-06,4.9773e-05,8.09e-06,3.9297e-05,0.000232159,0.00262086137670203
0.740929410001956,0.00284365231983693,0.124508526920638,0.0284365231983693,0.0179012247586542,0.00056280618830106,0.00496651776693742,0.0111573858382491,0.0454194467751732,0.0211299165432328,0.000533184809969425,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000376487718595077,1.48106891658174e-06,8.88641349949041e-08,1.38233098880962e-07,6.22048944964329e-05,6.04819014107128e-05,2.88314749094578e-06,6.29947979186098e-05,5.82553773855482e-07,1.27371926826029e-05,1.19275416748716e-05,7.8496652578832e-06,1.34283581770077e-06,0.000232612648404308,1.51069029491337e-05,1.0031773461647e-05,1.42945057006165e-06,7.53370388901243e-06,2.59680750040664e-06,2.77453577039645e-05,6.93140252960252e-06,1.22435030437423e-06,4.70979915472992e-06,1.22435030437423e-05,3.53185567640858e-05,5.10475086581838e-06,4.73942053306155e-06,8.24461696897166e-06,5.21336258636771e-05,6.9116549440481e-05,1.2835930610375e-07,8.11625766286791e-06,4.56618547275199e-07,9.15300590447512e-06,3.35708954425193e-06,7.21774252014166e-05,9.77505484943945e-07,1.85627304211577e-06,4.90727501027415e-06,1.97475855544231e-07,1.21447651159702e-06,1.31321443936914e-06,1.04662203438443e-05,8.7876755717183e-07,7.08938321403791e-05,7.98789835676416e-06,5.18374120803607e-05,0.0002524728813133,1.12273567491883e-05
0.741828255717019,0.00289049707325019,0.124429959625873,0.0288059811067057,0.0179012247586542,0.000593937754777437,0.00488018855175461,0.011344211116249,0.0443473523567153,0.0208274172675288,0.000514746054140445,3.71211096735898e-07,1.33438015573331e-06,2.0936946109532e-06,0.000402887776990695,1.42743040398177e-06,1.00969418312164e-07,5.55331800716904e-07,6.33533605095933e-05,6.04819014107128e-05,2.91029499840944e-06,7.32523230892172e-05,1.38585476114735e-06,2.17777176751727e-05,7.76078666242517e-06,5.57311593232828e-06,7.22624268312548e-07,0.000232612648404308,1.56403608758058e-05,5.59291385748753e-06,2.36585205653012e-06,8.31512856688412e-06,1.74221741401382e-06,2.57373027070223e-05,5.82264241840595e-06,9.50300407643899e-07,5.46719703272631e-06,8.90906632166155e-06,3.46463690286838e-05,5.93937754777437e-06,9.89896257962395e-06,3.44483897770913e-06,5.44442941879317e-05,4.58680734828402e-05,1.68282363853607e-07,6.0779630238891e-06,4.45453316083078e-08,4.58321967436589e-06,2.96968877388719e-06,7.028263431533e-05,9.56239785191674e-07,1.09878484633826e-06,3.12807217516117e-06,2.17777176751727e-07,8.90906632166155e-07,8.41411819268036e-07,1.18787550955487e-05,1.46504646178434e-06,6.83028417994053e-05,6.20664953742421e-06,4.94948128981197e-05,0.000236585205653012,5.76494603179434e-05
0.739384408131767,0.00298660727668682,0.125437505620846,0.0284723227044144,0.0179012247586542,0.000497767879447803,0.00457946449091979,0.0112495540755204,0.0464915199404248,0.0209062509368077,0.000398214303558243,2.13634540371605e-07,1.59285721423297e-06,2.0936946109532e-06,0.000337486622265611,1.32459753429116e-06,1.00444791530604e-07,3.98214303558243e-06,5.27633952214672e-05,6.04819014107128e-05,3.98214303558243e-06,5.0772323703676e-05,1.99107151779121e-06,8.95982183006046e-06,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000232612648404308,1.39375006245385e-05,9.85943247366867e-06,1.42945057006165e-06,5.97321455337364e-06,2.44488692673427e-06,2.38928582134946e-05,5.82264241840595e-06,1.15971071241269e-06,2.98660727668682e-06,9.95535758895607e-06,2.7875001249077e-05,2.98660727668682e-06,2.2897322454599e-05,7.71472902726663e-06,5.17678594625716e-05,4.58680734828402e-05,2.98660727668682e-06,8.95982183006046e-06,4.56618547275199e-07,9.95535758895607e-06,1.09508933478517e-05,6.96875031226925e-05,3.98214303558243e-06,1.79048083005196e-06,4.97767879447803e-06,1.63044709078959e-07,1.17274926618124e-06,2.19017866957034e-06,1.19464291067473e-05,9.95535758895607e-06,7.06830388815881e-05,7.47448785464623e-06,4.77857164269891e-05,0.000252866082759484,0.000162309162844876
0.746660878006178,0.00306170465849094,0.124443479667696,0.0283454592576419,0.00967893730748749,0.000592587998417601,0.00365429265690854,0.0115554659691432,0.0484934512038404,0.0214319326094366,0.000493823332014668,2.13634540371605e-07,1.58023466244694e-05,2.0936946109532e-06,0.000407898072244116,1.08641133043227e-06,1.7777639952528e-07,1.481469996044e-07,6.40982684955039e-05,6.04819014107128e-05,2.86417532568507e-06,3.06170465849094e-05,5.82711531777308e-07,1.24443479667696e-05,1.1950524634755e-05,7.46660878006178e-06,1.6296169956484e-06,0.000232612648404308,1.54072879588576e-05,9.39251977491898e-06,9.67893730748749e-06,6.73575024868007e-06,3.42713392418179e-06,2.77528712592243e-05,5.92587998417601e-06,1.47159352940371e-06,5.0567509198302e-06,1.06665839715168e-05,3.46663979074297e-05,8.88881997626402e-06,6.91352664820535e-06,5.93575645081631e-06,4.63206285429758e-05,4.58680734828402e-05,1.481469996044e-07,7.50611464662295e-06,4.56618547275199e-07,7.20982064741415e-06,3.35799865769974e-06,6.78513258188154e-05,8.88881997626402e-07,2.25183439398688e-06,4.83946865374375e-06,1.67899932884987e-07,1.46171706276342e-06,1.1851759968352e-06,1.1851759968352e-05,1.481469996044e-06,7.86166744567351e-05,7.80240864583175e-06,5.33329198575841e-05,0.000240985786023158,3.14865675199449e-07
0.739361348014987,0.00278957835434424,0.124659590420043,0.0287229087879355,0.0179012247586542,0.000552401502572226,0.00488397763415017,0.0113335851953767,0.0460629987349889,0.0213969423367103,0.000771983561526962,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000382643892869104,1.53707441268315e-06,9.55132722807593e-08,8.56665431796501e-08,6.48111709435008e-05,6.04819014107128e-05,2.65369349274893e-06,7.05321205512452e-05,5.86865054426109e-07,1.00732038704347e-05,1.10775702387479e-05,7.23931523513549e-06,1.28204412896442e-06,0.000232612648404308,1.67886731173912e-05,8.97824759439137e-06,1.42945057006165e-06,7.35846065725891e-06,2.5611342391985e-06,2.75806882122069e-05,6.42696008429398e-06,1.17077609012188e-06,3.61965761756774e-06,1.0368605743468e-05,3.47491069978144e-05,5.2384598817901e-06,4.85246810102662e-06,8.12945954587576e-06,5.139992590779e-05,4.58680734828402e-05,5.02017899680516e-07,7.68931075505618e-06,4.56618547275199e-07,9.08459226868335e-06,3.45521724157922e-06,7.00102439088864e-05,1.07624749075124e-06,1.65523516189646e-06,5.32314175205964e-06,1.63044709078959e-07,1.14025122990845e-06,1.27022805404309e-06,1.00692651787943e-05,1.25866177617001e-06,7.01087111998975e-05,7.50517692086544e-06,4.7520314641953e-05,0.000239177049865943,6.43423425650269e-10
0.74197982405608,0.00299588085083209,0.123829741834393,0.0286605934729603,0.0179012247586542,0.000569217361658096,0.0048433407088452,0.0110847591480787,0.0447384873724258,0.0210710286508523,0.00057920363116087,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000350518059547354,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,5.89189900663643e-05,6.04819014107128e-05,3.21826638388246e-06,6.23143216973074e-05,6.97387475091898e-07,7.78929021216342e-06,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000232612648404308,1.41805026939385e-05,9.85943247366867e-06,1.42945057006165e-06,7.78929021216342e-06,2.44488692673427e-06,2.29684198563793e-05,5.82264241840595e-06,1.15971071241269e-06,4.12134233001409e-06,1.23829741834393e-05,3.49519432597077e-05,6.03601338518469e-06,6.21266982925512e-06,7.71472902726663e-06,5.2627640279617e-05,4.58680734828402e-05,5.02017899680516e-07,6.19148709171964e-06,4.56618547275199e-07,8.61359090044439e-06,3.62299363897701e-06,6.77069072288051e-05,1.1187815431325e-06,1.79048083005196e-06,3.89464510608171e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,1.07851710629955e-05,1.25866177617001e-06,7.66945497813014e-05,5.39258553149775e-06,4.79340936133134e-05,0.000250655364519618,0.000219942475584212
0.736316832153842,0.00295469092758708,0.123193924057202,0.0288597718508505,0.0220865600899366,0.000588974935731643,0.00353384961438986,0.0111905237789012,0.0478051322835517,0.0213994226649164,0.000520261193229618,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000356329836117644,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.67504927162529e-05,6.04819014107128e-05,3.21826638388246e-06,6.38056180375947e-05,6.47872429304807e-07,1.17794987146329e-05,1.07978738217468e-05,7.18549421592604e-06,1.30556110753848e-06,0.000232612648404308,1.47243733932911e-05,9.46286396742173e-06,1.42945057006165e-06,7.94134538344832e-06,2.48351097900176e-06,2.85652843829847e-05,5.82264241840595e-06,1.11905237789012e-06,4.23080328833897e-06,1.45280484147139e-05,3.5731146101053e-05,6.03601338518469e-06,4.46639326263163e-06,8.16711910881212e-06,5.33022316837137e-05,4.58680734828402e-05,5.02017899680516e-07,6.03699309124934e-06,4.56618547275199e-07,8.80517528918806e-06,3.62299363897701e-06,7.29347295414351e-05,1.00125739074379e-06,7.60759291986706e-06,5.52654814694858e-06,1.63044709078959e-07,1.13868487574784e-06,1.34482610325392e-06,1.3742748500405e-05,2.94487467865822e-07,7.13641297128174e-05,7.60759291986706e-06,4.90812446443036e-05,0.000234608349399771,1.60257825898569e-08
0.686,0.00242,0.131,0.0272,0.0179012247586542,0.00536,0.0046301534452045,0.0098,0.0259,0.0204,0.000546506684361466,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000371,1.32459753429116e-06,1.00444791530604e-07,9e-07,5.37e-05,6.04819014107128e-05,3.21826638388246e-06,0.000148,6.97387475091898e-07,4.57e-05,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000232612648404308,1.2e-05,7.02e-05,1.42945057006165e-06,7.41580800788985e-06,2.44488692673427e-06,2.11e-05,5.82264241840595e-06,1.15971071241269e-06,2.5e-06,1e-05,3.22e-05,1.02e-05,1.21e-05,5.6e-06,5.29e-05,4.58680734828402e-05,5.02017899680516e-07,6.95245249599946e-06,4.56618547275199e-07,8.61359090044439e-06,3.62299363897701e-06,7.1e-05,1.1187815431325e-06,1.79048083005196e-06,4.48e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,1.05134261506463e-05,1.25866177617001e-06,6.76e-05,7.47448785464623e-06,5.6e-05,0.000256,0.0671076847147641
0.70692,0.00273,0.12337,0.02936,0.0179012247586542,6e-04,0.00425,0.01186,0.04488,0.0222,0.00071,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.0003675,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,6.214e-05,6.04819014107128e-05,4.35e-06,5.716e-05,6.97387475091898e-07,1.528e-05,1.541e-05,1.014e-05,2.01e-06,0.000232612648404308,1.73e-05,1.389e-05,1.42945057006165e-06,1.448e-05,3.35e-06,3.499e-05,9.22e-06,1.57e-06,4.22e-06,1.48e-05,4.523e-05,4.06e-06,4.79e-06,1.026e-05,5.964e-05,4.58680734828402e-05,9.31e-06,6.95245249599946e-06,4.56618547275199e-07,1.155e-05,3.62299363897701e-06,7.468e-05,2.32e-06,2.42e-06,6.39e-06,1.63044709078959e-07,1.64e-06,1.66e-06,1.058e-05,1.25866177617001e-06,8.423e-05,9.92e-06,5.067e-05,0.0002288,0.0335938640351147
0.738516224088882,0.0031424548691094,0.120644309274006,0.0294777212064768,0.024482830488368,0.000581098506772107,0.00400574503653056,0.0115334779770504,0.0445312205951078,0.0210119713870049,0.000543735151006726,9.24251432090999e-08,1.45456926363663e-06,2.0936946109532e-06,0.000389365496923442,1.45717087484985e-06,7.47267115307616e-08,4.91623102176063e-08,5.42161957079763e-05,6.04819014107128e-05,2.66951344481602e-06,6.89157264630405e-05,5.22103734510979e-07,1.27428708084036e-05,1.04715720763501e-05,7.11476953469199e-06,1.08255407099169e-06,0.000232612648404308,1.39915934879308e-05,8.20617282152285e-06,1.33721483791889e-06,7.22587635578378e-06,2.20935422117923e-06,2.4748306963543e-05,4.27318800411434e-06,1.02159280632186e-06,4.25450632623165e-06,1.15728078252245e-05,3.16015330078773e-05,9.2031844727359e-06,5.58385519451573e-06,7.05774125483956e-06,4.82577237096024e-05,4.58680734828402e-05,3.33320463275371e-07,7.44415701314995e-06,2.2899804099361e-06,7.92398116087379e-06,3.6763575580726e-06,6.15610448544866e-05,1.00782735946093e-06,1.59875832827656e-06,4.45017232089773e-06,2.04515210505242e-07,9.98978143621761e-07,1.09533627164827e-06,1.00979385186963e-05,8.5542419778635e-07,6.50417364178932e-05,7.04004282316123e-06,5.42358606320633e-05,0.000227523171687082,2.99004854209528e-09
0.736633807308244,0.00294060371632421,0.12134,0.02787,0.0179012247586542,0.00066,0.00409,0.0105,0.04066,0.01923,0.000546506684361466,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000403583,1.361e-06,8.4e-08,1.03e-07,6.473e-05,6.04819014107128e-05,2.935e-06,6.31922872780148e-05,6.97387475091898e-07,1.4792e-05,1.251e-05,8.12e-06,1.45e-06,0.000232612648404308,1.766e-05,9.67e-06,1.42945057006165e-06,7.41580800788985e-06,2.68e-06,2.915e-05,1.3229e-05,1.36e-06,4.47e-06,1.12684304220459e-05,3.82e-05,6.03601338518469e-06,4.432e-06,8.92e-06,5.3433e-05,4.58680734828402e-05,5.02017899680516e-07,6.95245249599946e-06,4.56618547275199e-07,9.45e-06,3.62299363897701e-06,6.912e-05,1.1187815431325e-06,2.06e-06,4.81e-06,1.5e-07,1.34e-06,1.158e-06,1.1972e-05,1.25866177617001e-06,7.243e-05,8.63e-06,4.3655e-05,0.00024252,0.0160210128076642
0.743568401746176,0.00297431271694811,0.120664014595189,0.0280027337979598,0.0179012247586542,0.000597404691010945,0.00475870479729995,0.0128085130151283,0.0451231202784863,0.021490924891032,0.000586649451074578,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000387188637709221,1.48617860938893e-06,1.00444791530604e-07,2.21032979845445e-07,6.33581407160544e-05,6.04819014107128e-05,3.06035463643905e-06,7.33311813843222e-05,6.06204432777064e-07,1.185658302699e-05,1.08530148448797e-05,7.03979341289493e-06,1.3884037008765e-06,0.000232612648404308,1.58395351790136e-05,8.9659591105898e-06,1.42945057006165e-06,6.41403399841538e-06,2.74747492919927e-06,2.6399225298356e-05,5.82264241840595e-06,1.14396642959543e-06,4.45853582816679e-06,1.046191521083e-05,3.34390187112509e-05,7.19623326651482e-06,6.50203141607657e-06,8.13487238823414e-06,5.08429524264634e-05,4.58680734828402e-05,5.02017899680516e-07,7.12779083055612e-06,4.56618547275199e-07,8.74107682101121e-06,3.59811663325741e-06,7.70466279077946e-05,9.67971594273053e-07,1.78928082577746e-06,4.76163804455532e-06,1.85772326173616e-07,1.13418893874418e-06,1.24174133810786e-06,1.05134261506463e-05,1.25866177617001e-06,6.97135097693623e-05,7.36245061098595e-06,4.81150324789666e-05,0.000186456750533203,1.0248874415808e-08
0.742988704510229,0.00295579646403751,0.124439031135979,0.0285726991523626,0.0179012247586542,0.000591159292807502,0.00482780089126127,0.0115276062097463,0.0430561018261464,0.0209861548946663,0.000591159292807502,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000365533496052639,1.32459753429116e-06,1.00444791530604e-07,2.21032979845445e-07,5.92805606144953e-05,6.04819014107128e-05,3.94106195205001e-06,6.99538496488877e-05,6.97387475091898e-07,8.86738939211253e-06,1.131186237013e-05,7.3336068191657e-06,1.29250585359044e-06,0.000232612648404308,1.47789823201875e-05,9.85943247366867e-06,1.42945057006165e-06,6.89685841608752e-06,2.44488692673427e-06,2.59731345757887e-05,5.82264241840595e-06,1.15971071241269e-06,4.12134233001409e-06,1.08379203681375e-05,3.43876623768825e-05,6.89685841608752e-06,6.89685841608752e-06,7.71472902726663e-06,5.32043363526752e-05,4.58680734828402e-05,5.02017899680516e-07,6.89685841608752e-06,4.56618547275199e-07,8.61359090044439e-06,3.62299363897701e-06,7.38949116009378e-05,1.1187815431325e-06,1.79048083005196e-06,5.91159292807502e-06,1.63044709078959e-07,1.17274926618124e-06,1.33539982744939e-06,1.57642478082001e-05,1.25866177617001e-06,7.48801770889502e-05,7.47448785464623e-06,4.63074779365877e-05,0.000246316372003126,7.39838303953633e-08
0.738972680965097,0.00297453111887199,0.125326911141806,0.0298444622260156,0.0180454887878234,0.000575076016315251,0.00456094771560371,0.0112040672144178,0.0452128730068542,0.0210200199066954,0.000594906223774397,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.00037479092097787,1.45752024824727e-06,1.09066141025306e-07,1.09066141025306e-07,6.39524190557477e-05,6.04819014107128e-05,4.3428154335531e-06,7.29751634496594e-05,6.04821327503971e-07,1.41785983332898e-05,1.16998224008965e-05,7.24794082631808e-06,1.34845410722197e-06,0.000232612648404308,1.5963317004613e-05,9.17147094985529e-06,1.33853900349239e-06,8.33860223657114e-06,2.55809676222991e-06,2.72665352563266e-05,6.75218563983941e-06,1.22947286246709e-06,1.68556763402746e-06,1.16998224008965e-05,3.4901165128098e-05,7.07938406291533e-06,4.59069302679243e-06,8.45758348132602e-06,7.03972364799704e-05,4.58680734828402e-05,2.67707800698479e-07,8.31877202911199e-06,4.56618547275199e-07,9.05248970510041e-06,4.53120240441499e-06,7.40658248599125e-05,1.25921817365581e-06,1.76488846386405e-06,5.5326278811019e-06,1.98302074591466e-07,1.13032182517135e-06,1.47735045570642e-06,8.37826265148943e-06,1.10057651398264e-06,7.34709186361381e-05,7.89242256874034e-06,6.10770389741715e-05,0.000299436132633113,1.65419844166959e-06
0.741394822771689,0.0028855790981585,0.125472939406133,0.0286567855265396,0.0179012247586542,0.000574130737806019,0.00457712546604452,0.0112438082100659,0.0438807028375137,0.0211940809623366,0.000562190410503294,2.13634540371605e-07,1.45456926363663e-06,2.0936946109532e-06,0.000367165064558788,1.29353545779519e-06,1.00444791530604e-07,1.29353545779519e-07,5.80100901457381e-05,6.04819014107128e-05,2.61692173384719e-06,5.83882005103244e-05,6.26867183393053e-07,5.18409210393303e-06,1.15821174836431e-05,7.1641963816349e-06,1.22388354852929e-06,0.000232612648404308,1.57015304030831e-05,9.58211266043667e-06,1.42945057006165e-06,6.71643410778271e-06,2.27861246026999e-06,2.60597643381969e-05,3.13433591696527e-06,1.09453000274978e-06,4.12134233001409e-06,8.16917392961424e-06,3.29453530827682e-05,5.66170519604202e-06,5.78110846906927e-06,7.61195865548708e-06,5.16518658570371e-05,4.58680734828402e-05,5.02017899680516e-07,6.71643410778271e-06,4.56618547275199e-07,8.34827883915511e-06,1.54229227660196e-06,6.95026551746108e-05,8.66668756722777e-07,1.40298845807017e-06,4.57712546604452e-06,2.19901027825182e-07,1.02985322986002e-06,9.52241102392305e-07,9.68161538795938e-06,9.05474820456633e-07,6.67663301677363e-05,7.07464392686446e-06,5.22389319494211e-05,0.000233134890585702,0.000152542285693835
