"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.414263640702498,0.00927260228234288,0.214021545636032,0.104968728972868,0.0468784405415286,0.00101196202413489,0.0447033469547357,0.147515786993416,0.0129909517269367,0.000874573549579483,0.000376041310228898,4.58262150796896e-07,1.75886643471525e-06,4.8068676900147e-05,1.84263207766424e-07,0,2.35795186190361e-07,3.0602696213701e-06,0.000183619488975279,3.52879743205213e-05,3.95320486672534e-05,3.61108239208963e-07,0.00057078046622522,8.63120515949151e-07,4.35639550801195e-07,3.78321431071791e-07,0.000164050642282922,1.89870677096414e-05,8.23444153579282e-07,1.35947347821753e-06,3.23820347655024e-07,1.73366298588396e-07,1.34741252220909e-06,3.76603978353618e-06,5.5495619413406e-08,7.71982126345225e-07,2.23134489480967e-07,2.2882614062929e-06,2.61924164815053e-05,4.19297925481887e-06,4.38958375045208e-07,1.78282204281006e-06,5.68922998428898e-05,2.59214078210094e-07,3.88504616212663e-05,1.47943221659422e-06,7.27098455867225e-07,7.55603116571659e-07,0.000751593652276668,1.92380921528419e-08,1.37709427038191e-07,9.73206508522635e-08,0,5.95152295621423e-08,3.45272989991899e-08,0.000424531360071982,2.25974411389771e-06,4.3714956401839e-06,3.61086985188197e-07,9.31826861442402e-05,9.16755403325157e-06,0.000625797688604712
0.421682747085176,0.00909132528119416,0.209874211278631,0.10348636224338,0.0473909509338845,0.000967162263956826,0.0442960316892226,0.146041501857481,0.0134435554689999,0.000967162263956826,0.000290148679187048,4.58262150796896e-07,1.83760830151797e-06,4.83581131978413e-05,1.84263207766424e-07,8.70446037561143e-08,2.12775698070502e-07,3.28835169745321e-06,0.000256297999948559,3.50112739552371e-05,3.8686490558273e-05,3.8686490558273e-07,0.000616082362140498,8.22087924363302e-07,4.54566264059708e-07,3.48178415024457e-07,6.77013584769778e-05,1.83760830151797e-05,8.70446037561143e-07,1.35947347821753e-06,3.95853387664529e-07,1.74089207512229e-07,1.45074339593524e-06,3.8686490558273e-06,6.12122632360196e-08,7.71982126345225e-07,0,2.51462188628775e-06,1.86662316943667e-05,5.22267622536686e-06,5.22267622536686e-07,1.83760830151797e-06,4.83581131978413e-08,2.59214078210094e-07,4.06208150861867e-05,1.47943221659422e-06,6.77013584769778e-07,7.55603116571659e-07,0.000748583592302583,7.92207143172507e-08,1.45074339593524e-07,0,0,5.85174497964013e-08,0,0.000439091667836399,2.70805433907911e-06,4.4489464142014e-06,3.8686490558273e-07,8.51102792282007e-05,7.93073056444597e-06,1.21709703426731e-08
0.421560836595701,0.00908124251169878,0.207912657504682,0.101901100183904,0.0468784405390032,0.000943493300952283,0.0444502922941045,0.142049751288257,0.0130005155956951,0.00908124251169878,0.000238024145832947,2.86776079316803e-07,1.52947242302295e-06,5.04725899597574e-05,1.91184052877869e-07,5.73552158633607e-08,2.35795186177658e-07,2.90599760374361e-06,0.000183619488965387,3.44131295180164e-05,2.00743255521762e-05,3.71852982847455e-07,0.000594582404450173,8.22091427374837e-07,4.01486511043525e-07,3.25012889892377e-07,0.000128093315428172,1.92139973142258e-05,7.64736211511476e-07,9.55920264389345e-07,2.96335281960697e-07,1.52947242302295e-07,1.23313714106225e-06,3.53690497824058e-06,5.06637740126353e-08,4.77960132194673e-07,0,2.27509022924664e-06,2.19861660809549e-05,5.73552158633607e-06,4.54062125584939e-07,1.6059460441741e-06,0.000491343015896123,2.5921407819613e-07,4.01486511043525e-05,1.47943221651452e-06,6.50025779784755e-07,3.82368105755738e-07,0.000750397407545636,7.92207143129829e-08,1.15666351991111e-07,8.6032823795041e-08,0,5.85174497932489e-08,0,0.000433987800032763,2.29420863453443e-06,3.70897062583066e-06,3.44131295180164e-07,9.08124251169878e-05,9.08124251169877e-06,0
0.417020522108916,0.00916318840065368,0.214284978744453,0.101845021078099,0.0468784405381968,0.00104994867090823,0.0458159420032684,0.148710911752275,0.0117403351383375,0.000763599033387806,0.000286349637520427,4.58262150764325e-07,1.75886643459024e-06,4.65795410366562e-05,1.84263207753327e-07,0,2.09989734181647e-07,3.15939100064205e-06,0.000183619488962229,3.19757095231144e-05,2.69168659269202e-05,3.5316455294186e-07,0.000541200814913608,8.20868960891892e-07,4.67704407950031e-07,3.72254528776556e-07,0.000164050642271262,1.85591200384151e-05,8.59048912561282e-07,1.35947347812091e-06,3.95853387636393e-07,1.71809782512256e-07,1.26948339300723e-06,3.76603978326851e-06,5.72699275040855e-08,7.71982126290356e-07,0,2.53896678601446e-06,1.784912740544e-05,4.31433453864111e-06,4.96339371702074e-07,1.52719806677561e-06,5.68922998388462e-05,2.5921407819167e-07,3.40756068649309e-05,1.47943221648907e-06,7.25419081718416e-07,7.55603116517955e-07,0.000800824486265462,7.92207143116201e-08,1.33629830842866e-07,0,0,6.68149154214331e-08,2.86349637520427e-08,0.000380845017902169,2.25974411373709e-06,4.04707487695537e-06,3.81799516693903e-07,9.20136835232307e-05,9.83133755486801e-06,0
0.419255149918027,0.00867457835800917,0.213362157230851,0.0991627683969684,0.0468784405415286,0.000954061805991087,0.0450883447964101,0.152806861710867,0.00999442090766061,0.000893424356507287,0.000369203825486044,4.58262150796896e-07,1.75886643471525e-06,6.79427031403365e-05,1.19229892834218e-07,5.95626067358574e-08,2.35795186190361e-07,3.67385900725848e-06,0.000183619488975279,3.504646145084e-05,3.82252008559463e-05,4.34559498323308e-07,0.000532104529588379,8.29828830912946e-07,4.41063919865835e-07,3.91932622686886e-07,0.000164050642282922,1.93918205374482e-05,7.79057361225383e-07,1.35947347821753e-06,3.95853387664529e-07,1.69337664820354e-07,1.68735788295233e-06,6.72452256231013e-06,5.68806572029224e-08,7.71982126345225e-07,0,2.71984337730994e-06,4.21753963436508e-05,5.54503137144226e-06,5.33699411363379e-07,4.326787104939e-06,4.42205610661837e-08,2.59214078210094e-07,3.2481749236996e-05,1.47943221659422e-06,7.08886660531473e-07,7.55603116571659e-07,0.000735301577936364,3.64592702211071e-06,1.32397402404969e-07,8.32616809050264e-08,1.33930601579508e-08,6.07812594815682e-08,4.19520824310861e-08,0.000430891573268468,2.25974411389771e-06,3.61218926434904e-06,3.77682600470537e-07,8.06554115769109e-05,6.77968275020145e-06,0.000144974442094936
0.419604715938274,0.00877793773572021,0.212792644450536,0.101187436096379,0.0453366014921813,0.00109000765289713,0.0452401406379426,0.149321402361482,0.0122505284883128,0.00106106939662552,0.000318320818987656,4.58262150796896e-07,8.29563346452679e-07,5.43804120568107e-05,1.84263207766424e-07,1.35045195934157e-07,2.35795186190361e-07,2.79736477292183e-06,0.000183619488975279,3.5690516068313e-05,7.42748577637864e-05,3.60924819477464e-07,0.000572977474177781,5.20888612888892e-07,4.23264520094251e-07,3.47259075259261e-07,0.000197744751189301,1.85591200397342e-05,8.15507218192953e-07,1.35947347821753e-06,3.95853387664529e-07,1.62551544643821e-07,1.53617362630574e-06,4.82304271193418e-06,1.54337366781894e-07,7.71982126345225e-07,1.44691281358025e-06,3.66551246106998e-06,1.54337366781894e-05,1.35045195934157e-05,2.50798221020578e-06,1.88577055310527e-06,0.000497738007871608,2.59214078210094e-07,3.66551246106998e-05,1.47943221659422e-06,2.27647616003293e-06,7.55603116571659e-07,0.000743713186180251,7.92207143172507e-08,1.26933731579218e-07,2.41152135596709e-06,0,5.85174497964013e-08,0,0.000428286192819755,2.25974411389771e-06,5.3053469831276e-06,1.36974413018931e-06,9.74254627810705e-05,6.26995552551444e-06,7.22639893702137e-07
0.412780720328908,0.00952792318192947,0.211955511670516,0.107273092823738,0.0455766718168832,0.00101707941317676,0.047303787801523,0.147092711358488,0.0136250261010472,0.000863557992319892,0.000537324972999044,4.58262150796896e-07,1.75886643471525e-06,5.05661179947315e-05,1.84263207766424e-07,0,2.35795186190361e-07,3.18556948278005e-06,0.000183619488975279,3.02245297311962e-05,4.19305380715325e-05,4.22183907356392e-07,0.00055958557902329,7.38821837873685e-07,4.22183907356392e-07,3.64613374535065e-07,0.000164050642282922,1.92861284951443e-05,7.38821837873685e-07,1.35947347821753e-06,3.7420846333862e-07,1.63116509660424e-07,1.35290752130116e-06,3.76603978353618e-06,5.75705328213261e-08,7.71982126345225e-07,9.01938347534109e-07,2.52350835533479e-06,1.82306687267533e-05,4.23143416236747e-06,4.98944617784826e-07,2.23565569122816e-06,5.68922998428898e-05,2.59214078210094e-07,3.92439132065373e-05,1.47943221659422e-06,7.4841692667724e-07,7.55603116571659e-07,0.000735943311232619,7.92207143172507e-08,1.43926332053315e-07,1.24736154446207e-07,0,6.71656216248805e-08,2.87852664106631e-08,0.000414315934537477,2.25974411389771e-06,4.16426854074259e-06,3.83803552142174e-07,8.58760447918115e-05,9.55670844834014e-06,3.01555606041504e-08
0.40741326497226,0.00932667745032672,0.216138977427696,0.104489747368806,0.0468784405415286,0.000996522590646942,0.0466333872516336,0.148607640702301,0.0146092146784163,0.00135449672515118,0.000445048923978246,6.77248362575592e-07,1.75886643471525e-06,5.90173573101587e-05,1.45124649123341e-07,0,2.22524461989123e-07,3.57974134504241e-06,0.000183619488975279,3.79259083042332e-05,3.78291585381509e-05,3.60924819477464e-07,0.000562793389300317,7.73998128657819e-07,4.06349017545355e-07,3.48299157896019e-07,0.000164050642282922,1.85591200397342e-05,7.83673105266042e-07,1.35947347821753e-06,2.99924274854905e-07,1.54799625731564e-07,1.54799625731564e-06,3.96674040937132e-06,4.83748830411137e-08,4.64398877194692e-07,0,2.51549391813791e-06,1.90597039181988e-05,4.64398877194692e-06,5.80498596493364e-07,1.88577055310527e-06,5.68922998428898e-05,1.16099719298673e-07,3.9570654327631e-05,1.0642474269045e-05,6.86923339183815e-07,7.55603116571659e-07,0.000886808355909696,1.93499532164455e-08,1.25774695906896e-07,5.80498596493365e-08,0,5.80498596493365e-08,2.90249298246682e-08,0.000531156215791429,2.25974411389771e-06,3.57974134504241e-06,3.48299157896019e-07,9.72335149126386e-05,4.64398877194692e-05,0.000320422326596015
0.416805052912678,0.00913132312008931,0.21779789940377,0.101904029730292,0.0468784405411618,0.00104659749746555,0.0450228960148252,0.145313821345354,0.0122327083648725,0.00095057937843201,0.00031685979281067,4.5826215079331e-07,1.44027178550305e-06,0.000100819024985213,1.84263207764982e-07,0,2.35795186188516e-07,1.24823554743597e-06,0.000183619488973843,3.52879743202452e-05,4.63767514931981e-05,3.60924819474639e-07,0.000608274784077453,7.72753719861056e-07,4.23264520090939e-07,3.59217586250505e-07,0.000164050642281638,1.94916781638079e-05,8.15507218186572e-07,1.3594734782069e-06,3.95853387661431e-07,1.62551544642549e-07,4.80090595167682e-07,3.76603978350671e-06,6.12122632355406e-08,7.71982126339184e-07,2.40045297583841e-06,2.83784685154487e-06,1.99717687589756e-05,4.60886971360974e-06,5.81135314532827e-07,4.32081535650914e-06,5.68922998424446e-05,2.59214078208066e-07,3.74470664230792e-05,1.47943221658265e-06,8.09295666811766e-07,7.55603116565746e-07,0.000768433006625391,7.92207143166308e-08,1.26933731578225e-07,4.80090595167682e-06,0,5.85174497959434e-08,0,0.00042084741572399,2.25974411388002e-06,4.32081535650914e-06,4.19593445928867e-07,8.30556729640089e-05,1.1810228641125e-05,0
0.415264661004359,0.00918090648878636,0.214114957954567,0.103133148285704,0.0468784405415286,0.000965395004078482,0.0445915952383851,0.14871910037829,0.0131969497057528,0.000859201553629849,0.000299272451264329,4.82697502039241e-07,1.75886643471525e-06,5.62825287377755e-05,1.15847400489418e-07,6.66122552814153e-08,2.35795186190361e-07,3.86158001631393e-06,0.000183619488975279,3.45611411460097e-05,3.8808879163955e-05,3.5623075650496e-07,0.000622486698629805,7.23080858054783e-07,3.91950371655864e-07,3.12787981321428e-07,0.000164050642282922,1.97905975836089e-05,8.0127785338514e-07,1.35947347821753e-06,3.4947299147641e-07,1.43843855607694e-07,1.47705435624008e-06,2.90583896227623e-06,3.95811951672178e-08,3.47542201468254e-07,2.41348751019621e-07,2.89618501223545e-06,1.78598075754519e-05,4.82697502039241e-06,5.79237002447089e-07,2.12386900897266e-06,5.68922998428898e-05,9.65395004078482e-08,4.10292876733355e-05,9.65395004078482e-07,7.24046253058862e-07,4.82697502039241e-07,0.000775501806776244,7.92207143172507e-08,1.07158845452711e-07,1.01366475428241e-06,0,4.24773801794532e-08,2.41348751019621e-08,0.00043520006783858,1.97905975836089e-06,4.44081701876102e-06,3.62023126529431e-07,8.80440243719576e-05,8.68855503670634e-06,0.000216841184835892
0.419034086892181,0.00922353887262103,0.21665259532574,0.0943425315631539,0.047889609930535,0.000938636354638485,0.0478417203206044,0.149702920642852,0.010918831064162,0.000574675319166419,0.000431006489374815,3.25649347527638e-07,1.75886643471525e-06,4.16802431069418e-05,1.26428570216612e-07,0,1.28344154613834e-07,3.76220775614283e-06,0.000183619488975279,4.18057138849598e-05,5.96417202074883e-05,3.37142853910966e-07,0.000516293095700104,8.24659083003812e-07,4.34837658169257e-07,4.02272723416494e-07,0.000164050642282922,2.07678082424758e-05,9.13733757474607e-07,1.34857141564386e-06,3.22775970931806e-07,1.6378246596243e-07,1.41753245394383e-06,3.08313308732784e-06,5.26785709235885e-08,3.491152563936e-06,3.17029217740142e-07,2.8379382844835e-06,2.85584899859752e-05,3.64535710791232e-06,5.45941553208099e-07,1.4232792071355e-06,5.68922998428898e-05,1.21639609223559e-07,5.03789118547242e-05,1.47943221659422e-06,7.8060064186772e-07,7.55603116571659e-07,0.000670432509806921,3.92694801430387e-08,1.33133115606887e-07,5.93831163138634e-08,1.24512985819391e-08,5.93831163138634e-08,2.39448049652675e-08,0.000472176229239897,2.66074672774052e-06,4.30719151715231e-06,3.72581165259562e-07,9.358683351845e-05,1.13967693712687e-05,2.88337473897116e-08
0.42412600646037,0.00925365832277171,0.207243389520408,0.104103656131182,0.0468784405415286,0.000963922741955386,0.0451115843235121,0.147480179519174,0.0113742883550736,0.000385569096782154,0.000385569096782154,4.58262150796896e-07,1.75886643471525e-06,5.59075190334124e-05,1.84263207766424e-07,0,2.35795186190361e-07,3.78821637588467e-06,0.000183619488975279,3.70146332910868e-05,4.72322143558139e-05,3.66290641943047e-07,0.00052437397162373,8.77169695179401e-07,4.2412600646037e-07,4.14486779040816e-07,0.000164050642282922,1.85591200397342e-05,8.19334330662078e-07,1.35947347821753e-06,3.85569096782154e-07,1.92784548391077e-07,1.31093492905933e-06,3.76603978353618e-06,5.78353645173232e-08,1.65794711616326e-06,5.4943596291457e-07,2.58331294844043e-06,4.33765233879924e-05,6.84385146788324e-06,5.20518280655908e-07,1.74470016293925e-06,5.68922998428898e-05,1.7350609355197e-07,4.2412600646037e-05,1.47943221659422e-06,8.00055875822971e-07,2.9881605000617e-07,0.000780777420983863,1.92784548391077e-08,1.253099564542e-07,9.63922741955386e-08,0,6.7474591936877e-08,4.81961370977693e-08,0.000460755070654675,2.24593998875605e-06,5.78353645173232e-06,3.85569096782154e-07,8.0005587582297e-05,1.253099564542e-05,0.00014440508097957
0.417847938500251,0.00897160946071804,0.214268757865021,0.103937050028957,0.0424719809576546,0.00104986919221169,0.0448580473035902,0.149654081217084,0.0130756435757274,0.00095442653837426,0.000381770615349704,4.58262150796896e-07,1.75886643471525e-06,5.01264817954161e-05,1.33619715372396e-07,0,6.77642842245725e-08,3.03507639203015e-06,0.000183619488975279,3.55428442890574e-05,4.00954588771027e-05,3.63636511120593e-07,0.000541159847258205,7.91219600312261e-07,4.38081781113785e-07,3.48365686506605e-07,0.000164050642282922,1.85158748444606e-05,8.08399278002998e-07,1.35947347821753e-06,2.86327961512278e-07,1.51753819601507e-07,1.24075449988654e-06,3.65545364197342e-06,5.24934596105843e-08,7.53996965315665e-07,0,2.39561061131939e-06,2.27535286748424e-05,4.10403411500932e-06,4.88666387647621e-07,1.6129808498525e-06,5.68922998428898e-05,2.59214078210094e-07,3.97423210579042e-05,1.47943221659422e-06,6.77642842245724e-07,1.17394464220034e-06,0.000803340817349615,7.92207143172507e-08,1.25029876527028e-07,5.72655923024556e-08,1.90885307674852e-08,5.63111657640813e-08,2.38606634593565e-08,0.000433309648421914,1.87067601521355e-06,4.14221117654429e-06,3.72226349965961e-07,9.44118731759818e-05,1.05941345759543e-05,2.85221513074418e-08
0.415693916028522,0.00930516303581433,0.213354095321171,0.103591151755851,0.0468784405356001,0.00104445707544855,0.0451965061739553,0.148312904713694,0.0127233861918278,0.000854555789003356,0.000436772958823938,4.58262150738942e-07,1.75886643449282e-06,5.31723602046533e-05,1.84263207743121e-07,0,2.35795186160541e-07,1.51921029156152e-05,0.000183619488952058,3.22832186956824e-05,4.83298774003009e-05,3.60924819431819e-07,0.00058869398798009,7.72753719769377e-07,4.23264520040723e-07,3.59217586207888e-07,0.000164050642262175,2.02244870064128e-05,8.1550721808982e-07,1.35947347804561e-06,3.95853387614467e-07,1.62551544623264e-07,1.8990128644519e-06,3.76603978305991e-06,6.12122632282784e-08,7.71982126247596e-07,2.08891415089709e-06,2.83784685120819e-06,2.08891415089709e-05,3.79802572890381e-06,5.81135314463882e-07,7.59605145780762e-07,5.68922998356949e-05,2.59214078177313e-07,4.74753216112976e-05,1.47943221640713e-06,8.09295666715751e-07,7.55603116476102e-07,0.000777645767993054,7.92207143072321e-08,1.26933731563165e-07,0,0,5.85174497890009e-08,2.37376608056488e-06,0.000457662100332909,2.25974411361193e-06,3.79802572890381e-06,4.19593445879086e-07,8.39363686087742e-05,2.23134011573099e-05,0
0.417362618699748,0.00926074718515323,0.21289073988858,0.102864934773437,0.0468784405415286,0.000996715736751079,0.0449005924128641,0.148346138295088,0.0123863703207901,0.000774148145049382,0.000348366665272222,4.58262150796896e-07,1.74183332636111e-06,4.35458331590277e-05,1.25799073570525e-07,0,1.96440091806281e-07,2.970793506627e-06,0.000183619488975279,3.50979415261764e-05,3.69365433706686e-05,3.81267961436821e-07,0.000660638673281516,6.93830275000508e-07,3.55140461541404e-07,3.52237405997469e-07,0.000164050642282922,1.76409008553128e-05,8.43821478103826e-07,1.35947347821753e-06,3.23206850558117e-07,1.54829629009876e-07,1.2870212911446e-06,2.87402498849583e-06,5.90287960600154e-08,7.71982126345225e-07,0,2.4095361014662e-06,1.87053545547557e-05,3.55140461541404e-06,4.42232127859459e-07,1.2870212911446e-06,5.68922998428898e-05,1.01606944037731e-07,4.07395461332237e-05,4.69327312936188e-07,7.46085274791342e-07,7.55603116571659e-07,0.000788953728323451,2.41921295327932e-08,1.39346666108889e-07,7.06410182357561e-08,0,4.83842590655864e-08,2.41921295327932e-08,0.00047445604439714,2.19664536157762e-06,4.67391942573564e-06,3.89977128068626e-07,9.96715736751079e-05,7.42214534066095e-06,0.000329537512227418
0.414446289934819,0.00931553587468172,0.211975969393268,0.105512702254048,0.0468784405361128,0.00104562137368876,0.0439160976949281,0.150189251857113,0.0128326259498167,0.000855508396654443,0.000380225954068641,4.58262150743953e-07,1.75886643451205e-06,5.41821984547814e-05,1.84263207745136e-07,0,2.85169465551481e-07,3.23192060958345e-06,0.000183619488954066,4.75282442585802e-05,2.85169465551481e-05,3.60924819435767e-07,0.000655889770768407,8.55508396654444e-07,4.75282442585802e-07,3.80225954068642e-07,0.000164050642263969,1.85591200375901e-05,8.55508396654444e-07,1.35947347806048e-06,3.95853387618796e-07,1.62551544625042e-07,1.33079083924024e-06,3.7660397831011e-06,6.12122632289479e-08,7.71982126256039e-07,0,2.56652518996333e-06,1.99618625886037e-05,4.31106304130333e-06,5.70338931102962e-07,1.88577055288741e-06,5.68922998363171e-05,2.59214078180147e-07,3.99125500358425e-05,1.47943221642331e-06,7.60451908137283e-07,7.55603116484366e-07,0.000784216030266573,7.92207143080985e-08,1.26933731564553e-07,0,0,5.85174497896409e-08,0,0.00045627114488237,2.25974411363664e-06,3.99237251772074e-06,3.80225954068642e-07,9.50564885171604e-05,1.08947445660175e-05,0
