"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.489130529713946,0.0199236013200012,0.137488848221019,0.0928607341636523,0.0585379311338722,0.00111052666781301,0.0590179045241982,0.0512065728777168,0.0411271316808716,0.0379931877793315,0.00791485531890459,3.74465982345069e-07,2.46896762642435e-06,0.000709607718246618,3.38804746112444e-06,1.93716261357243e-07,3.0733038225764e-07,0.000119428673004636,0.00017252745594787,3.38804746112444e-05,0.000238104446573467,1.5810888151914e-06,2.82337288427036e-05,5.06324870579152e-06,2.20223084973088e-06,2.75749418363739e-06,0.000428588241976122,2.10178217944236e-05,7.83956537532405e-06,1.29870112135591e-06,5.17618362116234e-06,9.22301808861652e-07,6.98955182549832e-08,6.25377093865886e-05,1.46909502411535e-05,2.07047344846493e-07,4.61150904430826e-06,5.08207119168666e-05,5.04442621989638e-05,0.000143050892803032,7.05843221067591e-06,1.30816276971194e-05,5.74085819801641e-05,0.000115496489454778,3.38804746112444e-07,1.08323406326506e-05,7.39723695678836e-06,2.33398825099683e-06,0.000896891452903219,2.70102672595198e-06,1.11993791076058e-06,4.70562147378394e-06,1.42465268817881e-07,2.77631666953253e-07,1.7881361600379e-06,6.58787006329752e-05,1.56348040608601e-06,2.35281073689197e-05,1.63755627287681e-06,0.000111993791076058,0.000247515689521035,3.09061771130992e-06
0.486930019775217,0.0191606821478582,0.138005896492686,0.0923179375855509,0.0603495816288893,0.00123404590037828,0.0593472455907113,0.0518110874204623,0.0413546679592417,0.0375865888741172,0.00818615181243304,3.74465982345069e-07,2.46896762642435e-06,0.000671283289014935,2.70893614025866e-06,1.93716261357243e-07,3.0733038225764e-07,9.89874375662214e-05,0.00017252745594787,3.26880860634553e-05,0.000215628325646251,1.3055009082289e-06,3.25938840863272e-05,4.4086525295957e-06,1.77099717000853e-06,2.50577259160781e-06,0.000428588241976122,1.90287993798789e-05,6.72602116694728e-06,1.29870112135591e-06,6.06778874094708e-06,7.63036014737717e-07,6.98955182549832e-08,5.36009249858964e-05,1.12373865900936e-05,1.69563558830604e-07,4.58430913421752e-06,4.28618995932915e-05,4.35213134331883e-05,0.000156092676101284,7.44195619312094e-06,1.12006150805327e-05,6.27385167673234e-05,0.000115496489454778,3.61583697084885e-07,8.91706805857335e-06,8.22383260328428e-06,2.6041659874586e-06,0.000865998775738745,2.80762014851912e-06,8.94918782717076e-07,5.27531071917434e-06,1.42465268817881e-07,2.1666454739466e-07,1.66799651051218e-06,0.000103056962978156,1.56348040608601e-06,1.97824151969038e-05,1.26230649351672e-06,0.000111252534988302,0.000274221955419938,9.66038021816829e-05
0.487519333760425,0.0203296703033561,0.135359695327083,0.0928394511369453,0.0630182374306884,0.0011782605603601,0.0596985350582452,0.0495430511808558,0.0423612725272323,0.0368346694226861,0.00744361433370351,3.74465982345069e-07,8.80890037983506e-06,0.000721824862334892,3.92753520120034e-06,1.93716261357243e-07,3.0733038225764e-07,9.35127428857225e-05,0.000237522366929735,3.7405097154289e-05,0.000209468544064018,2.18819818352591e-06,3.12332561238313e-05,4.32028872132038e-06,1.53360898332585e-06,2.14144181208304e-06,0.000428588241976122,1.96376760060017e-05,5.16190340729188e-06,1.22501693180296e-06,6.48043308198057e-06,6.73291748777202e-07,6.98955182549832e-08,5.33022634448618e-05,1.12373865900936e-05,2.15079308637162e-07,3.48802530963745e-06,5.29282124733189e-05,4.39509891562896e-05,0.00018515523091373,8.41614685971502e-06,1.1128016403401e-05,5.61076457314335e-05,0.000267446444653166,2.33781857214306e-07,9.35127428857225e-06,8.75279273410362e-06,2.59965425222308e-06,0.000842549813400359,1.77674211482873e-06,7.66804491662924e-07,7.30334521937492e-06,1.02864017174295e-07,2.05728034348589e-07,1.53360898332585e-06,9.08943860849223e-05,1.04734272032009e-06,1.87025485771445e-05,1.2811245775344e-06,0.000112215291462867,0.000263892960423509,1.02464026485727e-06
0.48785396123138,0.0201557761973471,0.134397231862344,0.0925482159966354,0.0603495816288893,0.00121589369171931,0.0610752754379009,0.0516754818980708,0.0403583175366833,0.0381603558631907,0.00829145967468592,3.2735599392443e-07,2.46896762642435e-06,0.000748709923247161,2.05766624752499e-06,3.74121135913635e-08,1.87060567956817e-07,0.000101737566397514,0.00017252745594787,3.62429850416334e-05,0.000162275042702539,1.14106946453659e-06,2.71237823537385e-05,4.0732438672597e-06,1.74433979619732e-06,2.57208280940624e-06,0.000428588241976122,2.174579102498e-05,6.44423656611236e-06,1.0288331237625e-06,6.40682445252099e-06,7.15506672434826e-07,6.54711987848861e-08,5.47853638403529e-05,9.91421010171132e-06,1.6928981400092e-07,4.91033990886646e-06,5.2896052103989e-05,4.31969616554281e-05,0.000159469134183187,1.30942397569772e-05,1.17450654105887e-05,6.58687024917943e-05,0.000293685091692203,2.71237823537385e-07,8.41772555805678e-06,7.92669156717013e-06,2.94620394531987e-06,0.000936238142623871,3.01167514410476e-06,8.63284521120712e-07,6.37876536732747e-06,1.35618911768693e-07,2.1511965315034e-07,1.57598528503619e-06,9.07243754590564e-05,1.1223634077409e-06,1.91830612439716e-05,1.17380506392903e-06,0.00010288331237625,0.00029742630305134,0
0.5146,0.0218,0.1492,0.0444,0.0572,0.00136,0.0609,0.0538,0.0432,0.0405,0.00789,3.74465982345069e-07,1e-05,0.000764,3.2e-06,1.93716261357243e-07,3.0733038225764e-07,9.4e-05,0.00017252745594787,4.4e-05,0.000227,1.3055009082289e-06,3.8e-05,4.36050232410963e-06,1.80833536945253e-06,2.4434434793851e-06,0.000428588241976122,2.10178217944236e-05,6.96655453026459e-06,1.29870112135591e-06,6.06778874094708e-06,7.61848559873227e-07,6.98955182549832e-08,5.9e-05,1e-05,1.73560265803822e-07,4.58430913421752e-06,4.2e-05,4.34255886101516e-05,0.000156,7.93180641711476e-06,1.11100457822163e-05,5.91547329743856e-05,0.000115496489454778,1.8e-05,4.9e-06,8.10604259851588e-06,2.6041659874586e-06,0.000883,2.80762014851912e-06,8.79291438822906e-07,6.19972743755806e-06,1.42465268817881e-07,2.1377760444389e-07,1.66799651051218e-06,1e-04,1.56348040608601e-06,1.9e-05,1.39062854687997e-06,0.000111,0.000265691414858847,0.00138566525365857
0.485932475868344,0.0199744720114102,0.13428382669057,0.0909445903885849,0.0603495816288893,0.00122427221192048,0.0636998249340777,0.0551864243219538,0.0403350606435031,0.0355980689312262,0.00873942009740156,3.74465982345069e-07,2.46896762642435e-06,0.000707723513275568,2.63689399490564e-06,1.93716261357243e-07,3.0733038225764e-07,9.7696922511254e-05,0.00017252745594787,3.41195247983684e-05,0.000215942783225666,1.09242751217519e-06,2.71223382333152e-05,4.50155474844606e-06,1.83640831788071e-06,2.51446677371359e-06,0.000428588241976122,2.20463172931218e-05,6.62048742292381e-06,1.29870112135591e-06,6.18728340947502e-06,7.62815762811989e-07,6.98955182549832e-08,5.19562291781944e-05,1.12373865900936e-05,1.78932092511454e-07,4.34145761304108e-06,4.59855477754437e-05,4.36500130942416e-05,0.000176954422015275,1.29678679678038e-05,1.11408771284763e-05,6.07333191898089e-05,0.000115496489454778,3.61583697084885e-07,9.32330376770209e-06,8.14611894854779e-06,4.5109722269993e-06,0.000845708409037559,2.82524356597033e-06,8.94660462557271e-07,6.38505045909295e-06,1.42465268817881e-07,2.26019485277626e-07,1.56330143983692e-06,0.000101520418803867,2.95708826571561e-06,1.87972871922559e-05,1.32786447600606e-06,0.000120732075052465,0.000256343766219041,7.8941589555348e-05
0.4994,0.0214,0.1289,0.0972,0.0603495816288893,0.00127,0.0448,0.0525,0.0299,0.0408,0.006985,3.74465982345069e-07,1e-06,0.0007923,2.70893614025866e-06,1.93716261357243e-07,1.3e-06,9.53e-05,0.00017252745594787,3.33136442220146e-05,0.0001903,8.6e-06,3.14e-05,4.36050232410963e-06,1.80833536945253e-06,2.4434434793851e-06,0.000428588241976122,2.1e-05,6.96655453026459e-06,1.29870112135591e-06,6.06778874094708e-06,7.61848559873227e-07,6.98955182549832e-08,5.27e-05,1.12373865900936e-05,1.73560265803822e-07,1e-06,4.72e-05,3.95e-05,0.0001625,8.5e-06,1.11100457822163e-05,5.95e-05,0.000229,3.61583697084885e-07,8.91706805857335e-06,1.07e-05,3.8e-06,0.0008515,2.80762014851912e-06,8.79291438822906e-07,8e-06,1.42465268817881e-07,2.1377760444389e-07,2.8e-06,0.000153,1.56348040608601e-06,1.95e-05,1.39062854687997e-06,0.0001089,0.0002864,0.0126094379331297
0.484413234272391,0.0191919909959347,0.132867629971856,0.0904238037308463,0.0719699662347552,0.00129176862472638,0.0608976637371006,0.051670744989055,0.0396757506165958,0.0351545604300535,0.00839649606072144,2.76807562441366e-07,6.27430474867097e-06,0.000631121242366315,2.86034481189412e-06,1.93716261357243e-07,3.0733038225764e-07,9.319187935526e-05,0.000627430474867097,3.22942156181594e-05,0.000179924915586888,1.01496106228501e-06,2.86034481189412e-05,4.05984424914004e-06,2.95261399937457e-06,2.12219131205047e-06,0.000452119018654231,2.30672968701138e-05,8.11968849828008e-06,3.32169074929639e-06,5.07480531142505e-06,6.45884312363188e-07,6.98955182549832e-08,5.35161287386641e-05,1.19949943724592e-05,1.84538374960911e-07,4.79799774898368e-06,7.28926581095598e-05,4.42892099906186e-05,0.000142094548719901,7.56607337339734e-06,1.19949943724592e-05,5.72068962378823e-05,0.000258353724945275,2.76807562441366e-07,1.29176862472638e-05,7.6583425608778e-06,2.21446049953093e-06,0.000821195768576053,2.76807562441366e-06,5.53615124882732e-07,6.73565068607324e-06,1.84538374960911e-07,1.84538374960911e-07,1.84538374960911e-06,8.4887652482019e-05,1.56857618716774e-06,1.6608453746482e-05,1.29176862472638e-06,0.000104264181852915,0.000211296439330243,6.11596329136432e-11
0.488734479819398,0.0196358143564502,0.136511187846518,0.0920722395661303,0.0605985658368919,0.00122136644322418,0.0599409069828481,0.0508276342910984,0.0418083128642122,0.0372047008859057,0.00779795498366205,3.74465982345069e-07,2.46896762642435e-06,0.000741275479772212,2.68700617509319e-06,1.93716261357243e-07,3.0733038225764e-07,9.95883407552021e-05,0.00017252745594787,3.47619679994573e-05,0.000182265453834993,1.17439081079248e-06,2.94067459022436e-05,4.4814753339841e-06,1.79446915889091e-06,2.56486953077077e-06,0.000428588241976122,2.22664497726254e-05,6.86783746151441e-06,1.29870112135591e-06,6.31352499882036e-06,7.42214992420846e-07,5.5431246269405e-08,5.36461722370004e-05,1.08043954592908e-05,1.69112276754117e-07,4.66937786371089e-06,4.98881216424645e-05,4.65058761073821e-05,0.000152201049078705,8.07980877825225e-06,1.2025761902515e-05,5.99409069828481e-05,0.000115496489454778,3.61583697084885e-07,9.77093154579342e-06,8.50258947013754e-06,2.38636212753031e-06,0.000876565301175505,3.03462585508776e-06,9.39512648633982e-07,5.99409069828481e-06,1.12741517836078e-07,2.34878162158496e-07,1.50322023781437e-06,9.77093154579342e-05,1.07104441944274e-06,1.935396056186e-05,1.22136644322418e-06,0.000107104441944274,0.000253668415131175,1.87013374142175e-06
0.490710789874366,0.0193877560032106,0.138770490013128,0.0926410015916962,0.0577812432608002,0.00124158043370315,0.0548205514573543,0.0499497359097496,0.0429777842435704,0.0400170924401245,0.00811802591267441,3.74465982345069e-07,1.05056805928728e-05,0.000693374919129603,2.70893614025866e-06,1.93716261357243e-07,1.14607424649521e-05,0.000148034590172298,0.000268372386054295,3.15170417786183e-05,0.000195787683776265,1.3055009082289e-06,3.0561979906539e-05,3.82024748831737e-06,2.86518561623803e-06,1.91012374415869e-06,0.000236855344275677,2.29214849299042e-05,1.24158043370315e-05,1.29870112135591e-06,1.05056805928728e-05,2.86518561623803e-06,6.98955182549832e-08,4.20227223714911e-05,1.12373865900936e-05,1.73560265803822e-07,3.82024748831737e-06,5.63486504526812e-05,4.77530936039671e-05,0.000141349157067743,9.55061872079342e-06,8.59555684871408e-06,5.73037123247605e-05,0.000123202981498235,3.61583697084885e-07,1.24158043370315e-05,7.64049497663474e-06,4.77530936039671e-06,0.000860510746743487,2.80762014851912e-06,9.55061872079343e-07,3.82024748831737e-06,1.42465268817881e-07,2.1377760444389e-07,1.66799651051218e-06,9.83713728241723e-05,1.56348040608601e-06,1.62360518253488e-05,4.77530936039671e-06,8.78656922312995e-05,0.000288428685367961,3.14175959248431e-07
0.487734054225736,0.0199648177646316,0.135000196313223,0.0927888673251449,0.0603495816288893,0.00125493140234827,0.0579930420782156,0.0515249828394737,0.0408803411371028,0.0361268130979048,0.00792138643759419,3.74465982345069e-07,1.71127009411128e-06,0.000750106724585444,2.70893614025866e-06,1.93716261357243e-07,3.0733038225764e-07,0.000109331144901554,0.00017252745594787,3.51761074900652e-05,0.000210105939332552,1.23591729019148e-06,3.09086992762919e-05,4.08803411371028e-06,1.80833536945253e-06,2.46232752430456e-06,0.000428588241976122,2.10178217944236e-05,6.96655453026459e-06,1.29870112135591e-06,6.55986869409324e-06,7.61848559873227e-07,6.98955182549832e-08,5.12430322625544e-05,1.12373865900936e-05,1.74929831842486e-07,4.58430913421752e-06,4.58274609077431e-05,4.43979518861093e-05,0.000134049490705384,7.93180641711476e-06,1.11100457822163e-05,6.08451589017344e-05,0.000339401901998737,2.8521168235188e-07,9.69719719996392e-06,8.17606822742056e-06,2.6041659874586e-06,0.000866098577453029,2.94718738430276e-06,8.93663271369224e-07,6.84508037644512e-06,1.42465268817881e-07,2.1377760444389e-07,1.61619953332732e-06,9.9824088823158e-05,1.23591729019148e-06,1.95093726202646e-05,1.28345257058346e-06,0.00011788749537211,0.000265691414858847,0.00455596947124193
0.487432693015968,0.0197891274890671,0.142433224536415,0.0903458562077866,0.0603495816288893,0.00114250622524466,0.056123199424213,0.0492267466287782,0.0439947425480248,0.0368643089258375,0.00806414283592766,1.34462899769129e-06,9.40299998385517e-07,0.000742836998724558,3.25343799441389e-06,1.93716261357243e-07,1.41044999757828e-07,0.000103432999822407,0.000516224699113649,3.45090099407485e-05,0.000210627199638356,1.13776299804648e-06,3.02776599480137e-05,4.87075399163698e-06,2.00283899656115e-06,2.65164599544716e-06,0.000428588241976122,2.25671999612524e-05,8.21822198588942e-06,1.06253899817563e-06,5.47254599060371e-06,7.71045998676124e-07,4.70149999192759e-08,5.42553099068443e-05,1.12373865900936e-05,2.06865999644814e-07,4.2783649926541e-06,5.07761999128179e-05,4.79552999176614e-05,0.000159850999725538,6.43165198895694e-06,1.20358399793346e-05,6.20597998934441e-05,0.00026422429954633,3.61583697084885e-07,1.08134499814334e-05,8.65075998514676e-06,2.47298899575391e-06,0.000920553698419421,3.16881099455919e-06,1.08134499814334e-06,5.97090498974803e-06,1.50447999741683e-07,2.1377760444389e-07,1.69253999709393e-06,9.40299998385517e-05,1.26940499782045e-06,2.1814959962544e-05,1.363434997659e-06,0.000125059899785274,0.000240716799586692,2.20123197447464e-09
