"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Hg","Ho","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.67652849553823,0.00472614870991632,0.157242906036174,0.0282584308280413,0.0167780912125111,0.000403691868972019,0.00738460735924425,0.0182153648194692,0.0392861111511794,0.0449968741756616,0.00129969089522699,4.59966022439167e-07,1.9692286291318e-07,0.0019229517563472,3.33346283179705e-06,5.3726882131897e-08,1.29332517260191e-07,0.000152615218757714,0.000154584447386846,2.9538429436977e-06,1.57538290330544e-05,1.76952213919155e-06,1.37846004039226e-05,2.14247945953245e-06,9.05433291528381e-07,1.44594552968001e-06,0.00116873719138972,2.26461292350157e-05,4.67669946809178e-06,3.44615010098065e-06,7.58153022215743e-06,1.37576868124466e-08,3.55392225386285e-07,8.76306739963651e-05,3.1261511661139e-05,9.8096891163519e-08,3.9384572582636e-06,9.846143145659e-06,4.9230715728295e-05,5.9076858873954e-06,2.65845864932793e-05,1.37846004039226e-05,0.000163445976217939,5.9076858873954e-05,2.55896988796788e-07,3.35773673897865e-06,2.39025776964299e-07,6.8923002019613e-06,6.8923002019613e-06,0.00044898412744205,1.04595904308871e-06,4.89150630650792e-07,1.9692286291318e-05,5.9076858873954e-07,1.13202443031614e-07,1.57538290330544e-06,4.33230298408996e-05,5.24549937374265e-07,1.9692286291318e-06,7.00394336153336e-07,8.66460596817992e-05,0.000324922723806747,3.06385964377043e-08
0.67550683831815,0.0044234295291497,0.159243463049389,0.0280150536846148,0.0167780912125111,0.0003292997538367,0.00727408411460173,0.0179886134185421,0.0394176720264229,0.045217279631308,0.00137617807573546,4.59966022439167e-07,1.13742585043217e-06,0.00192763229036946,3.33346283179705e-06,5.3726882131897e-08,1.29332517260191e-07,0.000155216571281954,6.32882557099132e-05,4.89505810238382e-06,8.8468590582994e-06,1.76952213919155e-06,2.94895301943313e-06,2.14247945953245e-06,9.05433291528381e-07,1.44594552968001e-06,0.000373124572092131,2.65405771748982e-05,4.67669946809178e-06,9.1279952099844e-07,6.05633742031705e-06,1.37576868124466e-08,3.55392225386285e-07,7.66727785052615e-05,3.1261511661139e-05,9.8096891163519e-08,2.19570969488451e-06,7.86387471848835e-05,5.21006657388015e-05,2.94895301943313e-06,4.4234295291497e-05,1.64384615202232e-05,0.000166124353428067,0.000120042175057445,2.55896988796788e-07,3.35773673897865e-06,2.39025776964299e-07,7.21259927641331e-06,2.57070776586765e-06,0.000642871758236423,1.04595904308871e-06,4.89150630650792e-07,2.35834628133533e-05,7.20273151912124e-07,1.13202443031614e-07,2.17036517152304e-06,4.03023579322528e-05,5.24549937374265e-07,3.83363892526307e-05,7.00394336153336e-07,0.000108128277379215,0.000380414939506874,3.18973710222714e-07
0.674479684062637,0.00459980425157113,0.158905925800513,0.0280637519606609,0.0167780912125111,0.000346221825387075,0.00689476035127974,0.0179639667115122,0.0406959025612121,0.0459980425157113,0.00125629062354739,4.59966022439167e-07,1.13742585043217e-06,0.0018678172877025,3.33346283179705e-06,5.3726882131897e-08,1.29332517260191e-07,0.000153920331514939,6.32882557099132e-05,3.66005929694908e-06,2.39387662124777e-05,3.56113877540991e-06,1.36510319724047e-05,2.14247945953245e-06,9.05433291528381e-07,1.44594552968001e-06,0.000373124572092131,2.12679121309203e-05,4.67669946809178e-06,9.1279952099844e-07,7.22119807235898e-06,1.37576868124466e-08,3.55392225386285e-07,8.87317078206303e-05,3.1261511661139e-05,9.8096891163519e-08,1.78056938770496e-06,1.16726215416214e-05,5.17354327649829e-05,5.93523129234985e-06,3.10610437632975e-05,1.64384615202232e-05,0.000161735052716533,0.000120042175057445,4.94602607695821e-07,5.04494659849737e-06,2.39025776964299e-07,6.23199285696734e-06,1.68164886616579e-06,0.000453847352821685,1.04595904308871e-06,4.89150630650792e-07,2.36420046478602e-05,1.58272834462663e-06,1.13202443031614e-07,2.17625147386161e-06,2.98739975048276e-05,5.24549937374265e-07,8.21040328775063e-06,7.00394336153336e-07,8.37856817436721e-05,0.000316248907360708,1.41164439918517e-05
0.676076148652144,0.00476459479302641,0.158025727302043,0.0286868311496799,0.0167780912125111,0.000397049566085535,0.00744467936410377,0.0173709185162421,0.0395064318255107,0.0454621753167937,0.00129041108977799,4.59966022439167e-07,1.14151750249591e-06,0.00206068724798392,2.5609697012517e-06,5.3726882131897e-08,1.29332517260191e-07,0.000155216571281954,6.32882557099132e-05,3.56351985561767e-06,2.02380667708529e-05,1.76952213919155e-06,1.05218135012667e-05,2.23340380923113e-06,1.01247639351811e-06,1.40952595960365e-06,0.000373124572092131,2.30262858365599e-05,4.65540616235289e-06,9.1279952099844e-07,6.05633742031705e-06,1.37576868124466e-08,3.57344609476981e-07,8.84427908455528e-05,2.58082217955598e-05,1.09188630673522e-07,2.19570969488451e-06,1.23042818590183e-05,5.34031666385044e-05,5.7175137516317e-06,2.99718327505226e-05,1.65768193840711e-05,0.000160723756086843,0.000120042175057445,1.1911486982566e-07,3.35773673897865e-06,3.01757670225006e-06,7.53401551647302e-06,2.57070776586765e-06,0.000439823097276531,1.04595904308871e-06,4.66533240150503e-07,2.35834628133533e-05,7.64320414714654e-07,1.1911486982566e-07,2.27310876583969e-06,3.54113621412582e-05,5.24549937374265e-07,9.48948462944428e-06,7.54394175562516e-07,8.89076474247457e-05,0.000246823388995902,8.26277609066173e-05
0.677247341437017,0.0047236083099356,0.156764750785988,0.0283416498596136,0.0167780912125111,0.000393634025827967,0.00738063798427438,0.0180087566816295,0.0398554451150817,0.0451695044637592,0.00131867398652369,2.95225519370975e-07,1.13742585043217e-06,0.00184811175126231,3.44429772599471e-06,5.3726882131897e-08,4.92042532284959e-08,0.000169361039612483,6.32882557099132e-05,4.52679129702162e-06,1.67294460976886e-05,1.60405865524897e-06,1.47612759685488e-05,2.06657863559683e-06,9.84085064569918e-07,1.37771909039788e-06,0.000373124572092131,2.4405309601334e-05,4.13315727119365e-06,6.88859545198942e-07,8.56154006175828e-06,1.96817012913984e-08,2.95225519370975e-07,9.25039960695723e-05,2.95225519370975e-05,1.27931058394089e-07,1.96817012913984e-06,1.1809020774839e-05,5.67817082256843e-05,2.95225519370975e-06,3.34588921953772e-05,1.69065814093112e-05,0.000173297379870763,7.47904649073138e-05,1.96817012913984e-07,2.95225519370975e-06,2.39025776964299e-07,7.57745499718837e-06,2.26339564851081e-06,0.000467341997164254,1.01360761650702e-06,5.41246785513455e-07,2.30275905109361e-05,8.95517408758625e-07,1.57453610331187e-07,2.46021266142479e-06,3.14907220662374e-05,2.95225519370975e-07,9.6440336327852e-06,6.88859545198942e-07,8.16790603593032e-05,0.000352302453116031,1.0300236219507e-09
0.675195850768355,0.0048359536654373,0.156975055980095,0.0302730699456375,0.0167780912125111,0.000444907737220231,0.00773752586469967,0.0181831857820442,0.0406220107896733,0.0429432685490832,0.00164422424624868,4.8359536654373e-07,1.13742585043217e-06,0.00214813061818725,3.33346283179705e-06,6.77033513161221e-08,2.90157219926238e-07,0.000173330251276604,6.32882557099132e-05,8.3371841192139e-06,2.12781961279241e-05,1.7119275975648e-06,1.42034947182217e-05,2.07946007613804e-06,8.70471659778713e-07,1.66356806091043e-06,0.000373124572092131,2.30262858365599e-05,5.06807944137829e-06,9.1279952099844e-07,7.78588540135405e-06,1.37576868124466e-08,3.77204385904109e-07,9.81698594083771e-05,3.1261511661139e-05,1.06390980639621e-07,2.60174307200527e-06,1.16062887970495e-05,5.69385184568587e-05,6.51714373669998e-06,3.00119284477039e-05,1.74094331955743e-05,0.000162004447792149,0.000115385854457334,2.55896988796788e-07,3.35773673897865e-06,1.06390980639621e-07,7.73752586469967e-06,5.80314439852475e-06,0.000474890649945942,9.38175011094835e-07,4.8359536654373e-07,2.57272735001264e-05,7.20273151912124e-07,1.35406702632244e-07,2.36961729606428e-06,3.5786057124236e-05,7.73752586469967e-07,1.01071431607639e-05,7.54408771808218e-07,9.57518825756584e-05,0.000318592627479009,3.64248270434686e-08
0.674620624857889,0.00480471084564485,0.158849623876422,0.0280438224868251,0.0167780912125111,0.000392221293522029,0.00735414925353804,0.0179441241786328,0.0416735124367155,0.0448112827848918,0.00127471920394659,3.92221293522029e-07,2.35332776113217e-05,0.00194247595616785,2.54943840789319e-06,1.27471920394659e-07,5.88331940283043e-08,0.000159830177110227,6.32882557099132e-05,4.21637890536181e-06,1.17666388056609e-05,1.40219112434125e-06,1.73557922383498e-05,4.57918360186968e-06,2.44157755217463e-06,2.58866053724539e-06,2.05916179099065e-07,2.0101341293004e-05,7.30512159184778e-06,1.96110646761014e-07,5.68720875606942e-07,1.37576868124466e-08,8.1385918405821e-07,9.73689361168436e-05,3.52999164169826e-05,3.43193631831775e-07,2.41216095516048e-06,1.64732943279252e-05,5.53032023866061e-05,9.80553233805072e-06,2.49060521386488e-05,1.86305114422964e-05,0.000142180218901735,0.000120042175057445,7.55025990029905e-07,2.45138308451268e-06,2.39025776964299e-07,9.21720039776768e-06,2.35332776113217e-06,0.000468704445758824,3.08874268648598e-06,1.00016429848117e-06,1.76499582084913e-05,7.05998328339652e-07,3.43193631831775e-07,1.60810730344032e-06,3.62804696507877e-05,7.84442587044058e-07,1.25510813927049e-05,2.25527243775166e-06,8.43275781072362e-05,2.0101341293004e-05,1.24735415552024e-07
0.673939645220474,0.00475652153662443,0.155974268721809,0.029331882809184,0.0177378615636619,0.0003666485351148,0.00763025329833502,0.0187288035504587,0.0401331504652686,0.0448896720018931,0.00148641298019513,4.59966022439167e-07,1.13742585043217e-06,0.00190756332458376,4.68715559754866e-06,5.3726882131897e-08,3.17101435774962e-07,0.000161523543847871,7.43206490097567e-05,4.51869545979321e-06,2.06115933253725e-05,1.60532601861075e-06,1.65487311795058e-05,2.12061585174506e-06,8.1257242917334e-07,1.30804342257172e-06,0.00128822458283578,2.41789844778409e-05,3.98358678692296e-06,1.09003618547643e-06,8.0959960321295e-06,9.41394887456919e-09,3.20074261735352e-07,8.74010832354739e-05,3.07192015906995e-05,9.90941986796756e-08,2.98273538025824e-06,1.11976444508033e-05,5.20244543068297e-05,7.92753589437405e-06,3.26019913656133e-05,1.61523543847871e-05,0.000161523543847871,0.00011296738649483,2.55896988796788e-07,3.2998368160332e-06,4.95470993398378e-08,6.9663221671812e-06,2.31880424910441e-06,0.000465742733794475,9.31485467588951e-07,4.65742733794475e-07,2.46744554712392e-05,7.20273151912124e-07,1.09003618547643e-07,2.02152165306538e-06,3.25028971669336e-05,3.07192015906994e-07,8.99775324011455e-06,6.89695622810542e-07,9.18603221760593e-05,0.000339893101471287,2.07935340057475e-08
0.676793198436807,0.00139,0.01161,0.02106,0.0167780912125111,0.00026,0.00727,0.00437,6e-04,0.00676,0.00157,3e-07,9.8e-07,0.00026027,2.7e-07,6e-08,1e-07,1.47e-05,6.32882557099132e-05,4.32e-06,2.82e-05,1.76952213919155e-06,1.933e-05,9.4e-07,4.5e-07,7.6e-07,0.000373124572092131,2.30262858365599e-05,5.37e-06,1.5e-07,6.05633742031705e-06,1.37576868124466e-08,1.2e-07,7.1e-06,2.77e-05,3e-08,2.8e-06,5.9e-07,5.846e-05,6.89e-06,1.021e-05,1.992e-05,2.52e-05,0.000120042175057445,2.55896988796788e-07,2.37e-06,1.1e-07,5.47e-06,2.8e-07,2.14e-05,1.04595904308871e-06,3.2e-07,3.131e-05,3.5e-07,3e-08,2.17e-06,1.11e-05,5.24549937374265e-07,2.6e-06,1.9e-07,8.633e-05,2.31e-06,0.250287073038771
0.678366291762311,0.00480971614764191,0.153223814417735,0.0289564543582523,0.0167780912125111,0.000274840922722395,0.00785259779206842,0.0186499197561625,0.0403427211567515,0.0453487522491951,0.00119752116329043,4.59966022439167e-07,1.13742585043217e-06,0.00179147202878801,3.33346283179705e-06,2.94472417202566e-07,1.29332517260191e-07,0.000123187627863073,6.32882557099132e-05,8.44154262647355e-06,7.45015215522492e-05,5.98760581645217e-06,1.33494162465163e-05,2.14247945953245e-06,9.05433291528381e-07,1.44594552968001e-06,0.000373124572092131,2.21835887625933e-05,4.67669946809178e-06,9.1279952099844e-07,7.75444031966757e-06,1.54107231669343e-08,3.55392225386285e-07,9.21698665844031e-05,3.1261511661139e-05,9.8096891163519e-08,1.47236208601283e-06,1.13862667984992e-05,2.983987160986e-05,4.31892878563763e-06,2.65025175482309e-05,1.64384615202232e-05,0.000156659325951765,0.000402445636843507,4.6134012028402e-06,2.65025175482309e-06,1.96314944801711e-07,7.26365295766329e-06,6.87102306805987e-06,0.000439745476355832,1.37420461361197e-06,4.89150630650792e-07,2.27725335969984e-05,7.20273151912124e-07,1.13202443031614e-07,3.92629889603421e-06,2.83675095238472e-05,2.8465666996248e-06,8.3433851540727e-06,7.00394336153336e-07,7.86241353930851e-05,0.00031793205310637,3.69676140810071e-08
